,date,open,close,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,kdjgt,kdjup,both,earning,stoploss_point,stoploss,earning_with_stoploss
2156, 2007/04/13,3182.779,3169.229,3154.109,3117.35,3015.387,2876.35,95.465,96.97,92.456,True,True,True,1739.053,2705.36215,-477.41685,1739.053
2157, 2007/04/12,3129.249,3176.439,3114.909,3077.9,2976.637,2848.1,99.1,97.723,101.855,True,True,True,1820.873,2659.86165,-469.38735,1820.873
2158, 2007/04/11,3092.079,3121.319,3059.279,3031.625,2937.325,2821.553,98.683,97.034,101.98,True,True,True,1479.863,2628.26715,-463.81185,1479.863
2159, 2007/04/10,3053.349,3081.569,2993.109,2989.725,2904.956,2795.356,98.054,96.21,101.742,True,True,True,1567.053,2595.34665,-458.00235,1567.053
2160, 2007/04/09,2988.379,3038.169,2988.379,2951.038,2875.206,2773.288,97.088,95.288,100.689,True,True,True,1722.273,2540.12215,-448.25685,1722.273
2161, 2007/04/06,2921.729,2972.009,2911.049,2913.425,2847.788,2752.188,96.323,94.387,100.195,True,True,True,1840.353,2483.46965,-438.25935,1840.353
2162, 2007/04/05,2909.499,2945.039,2895.419,2875.375,2822.212,2734.156,95.43,93.419,99.45,True,True,True,1822.382,2473.07415,-436.42485,1822.382
2163, 2007/04/04,2893.379,2911.819,2875.689,2843.025,2798.837,2718.284,94.219,92.414,97.828,True,True,True,2184.052,2459.37215,-434.00685,2184.052
2164, 2007/04/03,2861.899,2888.109,2852.569,2820.188,2777.919,2702.166,93.702,91.512,98.082,True,True,True,2165.312,2432.61415,-429.28485,2165.312
2165, 2007/04/02,2793.959,2850.109,2793.959,2799.375,2756.381,2683.775,90.6,90.417,90.965,True,False,False,0.0,2374.86515,0.0,0.0
2166, 2007/03/30,2768.709,2781.779,2753.149,2782.15,2737.313,2665.047,85.91,90.326,77.078,True,False,False,0.0,2353.40265,0.0,0.0
2167, 2007/03/29,2802.379,2783.299,2782.929,2769.05,2719.563,2651.397,91.931,92.534,90.726,True,True,True,2343.352,2382.02215,-420.35685,2343.352
2168, 2007/03/28,2787.239,2797.649,2689.109,2754.65,2705.781,2635.909,95.521,92.835,100.892,True,True,True,2627.233,2369.15315,-418.08585,2627.233
2169, 2007/03/27,2770.349,2784.019,2753.019,2735.65,2685.756,2623.256,94.772,91.492,101.331,True,True,True,2595.273,2354.79665,-415.55235,2595.273
2170, 2007/03/26,2725.399,2764.029,2713.929,2713.387,2671.369,2606.928,93.273,89.852,100.115,True,True,True,2780.323,2316.58915,-408.80985,2780.323
2171, 2007/03/23,2710.36,2716.27,2653.79,2692.475,2656.587,2604.113,89.986,88.142,93.675,True,True,True,2986.092,2303.806,-406.554,2986.092
2172, 2007/03/22,2720.459,2711.32,2702.409,2670.075,2646.1,2602.134,90.512,87.219,97.098,True,True,True,3011.303,2312.39015,-408.06885,3011.303
2173, 2007/03/21,2685.929,2702.599,2666.889,2656.913,2637.731,2600.0,92.442,85.573,106.179,True,True,True,3013.222,2283.03965,-402.88935,3013.222
2174, 2007/03/20,2669.64,2672.77,2645.25,2635.863,2626.413,2594.288,88.774,82.138,102.044,True,True,True,3002.511,2269.194,-400.446,3002.511
2175, 2007/03/19,2533.71,2659.41,2523.3,2629.35,2611.169,2586.781,83.83,78.821,93.849,True,True,True,3080.051,2153.6535,-380.0565,3080.051
2176, 2007/03/16,2656.01,2604.23,2576.32,2620.7,2592.781,2578.078,80.825,76.316,89.842,True,True,True,2872.041,2257.6085,-398.4015,2872.041
2177, 2007/03/15,2595.54,2645.55,2595.54,2622.125,2583.231,2567.728,85.577,74.062,108.607,True,True,True,2961.051,2206.209,-389.331,2961.051
2178, 2007/03/14,2609.93,2597.36,2546.65,2618.55,2566.038,2555.984,78.435,68.304,98.698,True,True,True,2873.721,2218.4405,-391.4895,2873.721
2179, 2007/03/13,2620.72,2640.17,2605.23,2616.962,2560.756,2544.606,77.575,63.239,106.246,True,True,True,2801.311,2227.612,-393.108,2801.311
2180, 2007/03/12,2612.96,2616.17,2563.37,2592.988,2542.488,2528.397,67.139,56.071,89.276,True,True,True,2772.142,2221.016,-391.944,2772.142
2181, 2007/03/09,2632.8,2611.39,2587.49,2564.863,2551.637,2511.178,56.613,50.537,68.765,True,True,True,2705.471,2237.88,-394.92,2705.471
2182, 2007/03/08,2597.72,2627.63,2565.11,2544.337,2558.169,2495.509,52.371,47.499,62.114,True,False,False,0.0,2208.062,0.0,0.0
2183, 2007/03/07,2532.98,2589.44,2532.15,2513.525,2562.269,2483.887,43.387,45.063,40.034,True,False,False,0.0,2153.033,0.0,0.0
2184, 2007/03/06,2467.74,2520.29,2452.14,2504.55,2562.163,2473.681,36.074,45.901,16.421,True,False,False,0.0,2097.579,0.0,0.0
2185, 2007/03/05,2503.82,2475.61,2409.72,2491.988,2562.394,2475.259,36.266,50.815,7.169,True,False,False,0.0,2128.247,0.0,0.0
2186, 2007/03/02,2468.67,2508.73,2455.82,2538.413,2563.375,2480.328,43.765,58.089,15.117,True,False,False,0.0,2098.3695,0.0,0.0
2187, 2007/03/01,2550.26,2473.54,2439.5,2572.0,2552.225,2480.536,50.069,65.251,19.704,True,False,False,0.0,2167.721,0.0,0.0
2188, 2007/02/28,2413.42,2544.57,2413.33,2611.012,2545.931,2479.5,63.212,72.842,43.953,True,False,False,0.0,2051.407,0.0,0.0
2189, 2007/02/27,2717.81,2457.49,2454.92,2619.775,2528.456,2479.092,70.284,77.657,55.539,True,True,True,2112.1,2310.1385,-407.6715,2112.1
2190, 2007/02/26,2679.26,2707.68,2641.121,2632.8,2514.306,2481.625,91.339,81.343,111.33,True,True,True,2178.03,2277.371,-401.889,2178.03
2191, 2007/02/16,2692.67,2676.74,2660.49,2588.337,2470.719,2470.806,88.286,76.345,112.166,True,True,True,2284.98,2288.7695,-403.9005,2284.98
2192, 2007/02/15,2607.63,2668.63,2607.63,2532.45,2432.85,2456.775,86.364,70.375,118.343,True,True,True,2276.671,2216.4855,-391.1445,2276.671
2193, 2007/02/14,2527.56,2588.35,2520.53,2480.85,2405.506,2439.198,79.605,62.381,114.054,True,True,True,2549.831,2148.426,-379.134,2549.831
2194, 2007/02/13,2498.34,2522.63,2489.66,2437.137,2385.2,2425.227,70.205,53.768,103.078,True,True,True,2641.66,2123.589,-374.751,2641.66
2195, 2007/02/12,2397.85,2485.39,2396.79,2395.813,2388.125,2416.789,55.857,45.55,76.472,True,True,True,2735.711,2038.1725,-359.6775,2735.711
2196, 2007/02/09,2412.64,2397.25,2376.02,2353.1,2397.281,2406.887,42.774,40.396,47.531,True,True,True,2628.711,2050.744,-361.896,2628.711
2197, 2007/02/08,2376.63,2410.6,2354.7,2333.25,2408.847,2395.712,39.402,39.207,39.791,True,False,False,0.0,2020.1355,0.0,0.0
2198, 2007/02/07,2330.43,2369.79,2330.43,2330.163,2413.069,2386.762,32.677,39.11,19.81,True,False,False,0.0,1980.8655,0.0,0.0
2199, 2007/02/06,2271.37,2316.04,2198.9,2333.262,2429.728,2381.07,27.683,42.326,-1.603,True,False,False,0.0,1930.6645,0.0,0.0
2200, 2007/02/05,2282.77,2271.8,2247.93,2380.438,2448.944,2375.275,26.902,49.648,-18.589,True,False,False,0.0,1940.3545,0.0,0.0
2201, 2007/02/02,2397.06,2298.0,2293.28,2441.462,2470.894,2368.262,36.958,61.021,-11.168,True,False,False,0.0,2037.501,0.0,0.0
2202, 2007/02/01,2350.6,2395.17,2310.57,2484.444,2480.7,2357.006,54.666,73.052,17.894,True,False,False,0.0,1998.01,0.0,0.0
2203, 2007/01/31,2544.3,2385.33,2367.67,2495.975,2472.891,2340.602,67.357,82.245,37.579,True,False,False,0.0,2162.655,0.0,0.0
2204, 2007/01/30,2586.52,2551.88,2531.78,2526.194,2465.253,2323.387,89.466,89.689,89.018,True,True,True,2124.632,2198.542,-387.978,2124.632
2205, 2007/01/29,2529.94,2576.92,2521.5,2517.45,2445.453,2294.791,90.819,89.801,92.855,True,False,False,0.0,2150.449,0.0,0.0
2206, 2007/01/26,2415.75,2512.92,2356.98,2500.325,2416.494,2265.087,87.031,89.293,82.508,True,False,False,0.0,2053.3875,0.0,0.0
2207, 2007/01/25,2512.46,2452.83,2449.05,2476.956,2382.578,2236.355,87.381,90.423,81.298,True,True,True,2260.162,2135.591,-376.869,2260.162
2208, 2007/01/24,2508.52,2536.43,2489.93,2449.806,2360.456,2210.667,94.478,91.944,99.546,True,True,True,2489.102,2132.242,-376.278,2489.102
2209, 2007/01/23,2508.26,2508.13,2415.11,2404.313,2332.413,2178.63,94.199,90.677,101.242,True,True,True,2561.121,2132.021,-376.239,2561.121
2210, 2007/01/22,2424.81,2491.31,2424.81,2373.456,2301.606,2148.67,92.484,88.916,99.618,True,True,True,2569.611,2061.0885,-363.7215,2569.611
2211, 2007/01/19,2320.87,2396.09,2320.87,2332.663,2265.631,2120.933,88.786,87.133,92.091,True,False,False,0.0,1972.7395,0.0,0.0
2212, 2007/01/18,2292.17,2317.09,2240.21,2288.2,2233.313,2097.202,83.179,86.306,76.923,True,False,False,0.0,1948.3445,0.0,0.0
2213, 2007/01/17,2360.41,2308.93,2266.34,2271.106,2208.313,2077.152,86.608,87.87,84.082,True,True,True,2785.482,2006.3485,-354.0615,2785.482
2214, 2007/01/16,2310.96,2353.87,2297.24,2260.512,2181.522,2055.087,91.539,88.502,97.613,True,True,True,2628.282,1964.316,-346.644,2628.282
2215, 2007/01/15,2170.94,2287.34,2170.94,2229.756,2144.128,2029.2,87.395,86.983,88.218,True,False,False,0.0,1845.299,0.0,0.0
2216, 2007/01/12,2215.86,2173.75,2159.77,2198.6,2113.681,2005.027,81.53,86.778,71.035,True,True,True,2824.661,1883.481,-332.379,2824.661
2217, 2007/01/11,2257.01,2231.63,2224.37,2178.425,2090.131,1986.478,90.173,89.401,91.717,True,True,True,2836.662,1918.4585,-338.5515,2836.662
2218, 2007/01/10,2210.76,2255.97,2194.77,2145.519,2060.878,1964.394,93.582,89.015,102.714,True,True,True,3139.872,1879.146,-331.614,3139.872
2219, 2007/01/09,2137.49,2200.09,2128.06,2102.531,2024.847,1937.173,90.372,86.732,97.653,True,True,True,3180.062,1816.8665,-320.6235,3180.062
2220, 2007/01/08,2072.0,2131.56,2071.72,2058.5,1995.734,1915.955,85.769,84.912,87.482,True,False,False,0.0,1761.2,0.0,0.0
2221, 2007/01/05,2051.15,2072.88,2030.76,2028.762,1976.234,1898.347,80.184,84.484,71.585,True,False,False,0.0,1743.4775,0.0,0.0
2222, 2007/01/04,2073.25,2067.09,2054.24,2001.838,1961.091,1884.414,83.139,86.634,76.151,True,True,True,3531.982,1762.2625,-310.9875,3531.982
2223, 2006/12/29,1991.88,2041.05,1991.88,1976.238,1945.991,1870.097,88.69,88.381,89.31,True,False,False,0.0,1693.098,0.0,0.0
2224, 2006/12/28,1988.02,1979.93,1964.97,1947.162,1928.653,1854.506,86.463,88.226,82.937,True,True,True,3608.052,1689.817,-298.203,3608.052
2225, 2006/12/27,1940.41,1982.88,1939.55,1932.969,1914.272,1841.228,90.938,89.107,94.601,True,False,False,0.0,1649.3485,0.0,0.0
2226, 2006/12/26,1941.8,1938.24,1914.97,1923.706,1896.372,1825.441,86.484,88.191,83.069,True,False,False,0.0,1650.53,0.0,0.0
2227, 2006/12/25,1898.82,1939.1,1898.82,1920.344,1882.825,1810.728,86.749,89.045,82.156,True,False,False,0.0,1613.997,0.0,0.0
2228, 2006/12/22,1896.48,1895.64,1880.57,1915.744,1867.909,1796.364,85.286,90.193,75.471,True,False,False,0.0,1612.008,0.0,0.0
2229, 2006/12/21,1935.78,1908.98,1905.72,1910.144,1849.5,1783.409,92.301,92.647,91.608,True,True,True,3604.312,1645.413,-290.367,3604.312
2230, 2006/12/20,1912.9,1936.55,1893.42,1895.575,1836.175,1769.708,96.067,92.82,102.562,True,True,True,3559.782,1625.965,-286.935,3559.782
2231, 2006/12/19,1924.8,1921.44,1882.54,1869.037,1820.459,1754.081,94.155,91.196,100.072,True,True,True,3689.262,1636.08,-288.72,3689.262
2232, 2006/12/18,1875.01,1916.11,1875.01,1845.306,1807.738,1738.622,94.549,89.717,104.211,True,True,True,3740.742,1593.7585,-281.2515,3740.742
2233, 2006/12/15,1842.88,1867.64,1832.51,1820.075,1794.203,1722.475,92.336,87.302,102.405,True,True,True,3981.243,1566.448,-276.432,3981.243
2234, 2006/12/14,1807.08,1836.14,1805.2,1788.856,1780.359,1707.195,88.548,84.784,96.074,True,False,False,0.0,1536.018,0.0,0.0
2235, 2006/12/13,1805.42,1803.86,1779.56,1776.775,1768.184,1692.055,82.84,82.903,82.716,True,False,False,0.0,1534.607,0.0,0.0
2236, 2006/12/12,1798.46,1802.79,1772.11,1771.881,1754.509,1678.598,81.603,82.934,78.942,True,False,False,0.0,1528.691,0.0,0.0
2237, 2006/12/11,1705.91,1789.92,1705.91,1770.169,1738.631,1663.148,78.42,83.599,68.061,True,False,False,0.0,1450.0235,0.0,0.0
2238, 2006/12/08,1752.77,1711.58,1710.0,1768.331,1724.819,1647.441,74.762,86.188,51.909,True,False,False,0.0,1489.8545,0.0,0.0
2239, 2006/12/07,1774.19,1775.71,1770.57,1771.863,1717.319,1637.066,87.417,91.902,78.449,True,False,False,0.0,1508.0615,0.0,0.0
2240, 2006/12/06,1794.26,1779.41,1717.72,1759.594,1703.241,1624.514,91.549,94.144,86.361,True,False,False,0.0,1525.121,0.0,0.0
2241, 2006/12/05,1785.44,1794.23,1777.43,1737.137,1687.703,1610.453,95.12,95.441,94.477,True,True,True,3795.372,1517.624,-267.816,3795.372
2242, 2006/12/04,1731.9,1780.74,1731.9,1707.094,1669.506,1596.547,96.893,95.601,99.476,True,True,True,3695.762,1472.115,-259.785,3695.762
2243, 2006/12/01,1719.28,1729.22,1715.79,1681.306,1650.747,1582.905,95.356,94.956,96.156,True,True,True,3641.742,1461.388,-257.892,3641.742
2244, 2006/11/30,1671.67,1714.36,1671.67,1662.775,1634.031,1570.858,96.673,94.756,100.507,True,True,True,3782.953,1420.9195,-250.7505,3782.953
2245, 2006/11/29,1617.69,1667.14,1604.81,1646.887,1615.925,1559.122,95.053,93.797,97.566,True,True,True,3896.212,1375.0365,-242.6535,3896.212
2246, 2006/11/28,1649.68,1644.01,1629.82,1638.269,1602.688,1549.736,94.486,93.169,97.12,True,True,True,3818.423,1402.228,-247.452,3818.423
2247, 2006/11/27,1632.66,1651.8,1627.92,1631.919,1587.666,1540.759,96.252,92.511,103.735,True,True,True,3862.262,1387.761,-244.899,3862.262
2248, 2006/11/24,1629.89,1636.58,1611.55,1620.188,1570.063,1530.481,94.378,90.64,101.855,True,True,True,3789.382,1385.4065,-244.4835,3789.382
2249, 2006/11/23,1623.71,1634.91,1618.04,1605.287,1556.813,1520.605,93.211,88.771,102.092,True,True,True,3853.132,1380.1535,-243.5565,3853.132
2250, 2006/11/22,1610.05,1624.03,1600.38,1584.963,1545.787,1511.662,91.9,86.55,102.6,True,True,True,3888.862,1368.5425,-241.5075,3888.862
2251, 2006/11/21,1591.47,1612.25,1568.95,1567.106,1533.203,1502.802,91.982,83.876,108.194,True,True,True,3805.812,1352.7495,-238.7205,3805.812
2252, 2006/11/20,1567.34,1593.16,1567.34,1543.412,1523.588,1494.192,88.038,79.823,104.47,True,True,True,3782.632,1332.239,-235.101,3782.632
2253, 2006/11/17,1528.01,1562.08,1521.55,1519.938,1515.063,1484.97,82.068,75.715,94.775,True,True,True,3674.852,1298.8085,-229.2015,3674.852
2254, 2006/11/16,1540.26,1533.29,1531.29,1508.338,1507.684,1478.877,73.175,72.538,74.45,True,False,False,0.0,1309.221,0.0,0.0
2255, 2006/11/15,1494.11,1534.76,1490.87,1506.613,1502.319,1474.18,71.708,72.219,70.685,True,False,False,0.0,1269.9935,0.0,0.0
2256, 2006/11/14,1475.44,1493.78,1453.26,1499.3,1496.784,1469.322,57.83,72.475,28.542,True,False,False,0.0,1254.124,0.0,0.0
2257, 2006/11/13,1498.06,1475.78,1465.63,1503.762,1493.853,1465.355,62.02,79.797,26.467,True,False,False,0.0,1273.351,0.0,0.0
2258, 2006/11/10,1525.23,1504.06,1493.2,1510.188,1490.9,1462.492,83.244,88.686,72.361,True,True,True,3838.022,1296.4455,-228.7845,3838.022
2259, 2006/11/09,1491.8,1524.71,1489.2,1507.031,1484.397,1458.833,92.531,91.406,94.781,True,False,False,0.0,1268.03,0.0,0.0
2260, 2006/11/08,1512.36,1498.17,1497.01,1498.025,1477.537,1453.923,90.145,90.844,88.747,True,True,True,3906.811,1285.506,-226.854,3906.811
2261, 2006/11/07,1512.65,1516.1,1491.33,1494.269,1472.4,1450.809,95.746,91.193,104.852,True,True,True,3784.161,1285.7525,-226.8975,3784.161
2262, 2006/11/06,1477.44,1507.89,1472.0,1483.944,1464.797,1446.867,94.015,88.917,104.211,True,True,True,3763.791,1255.824,-221.616,3763.791
2263, 2006/11/03,1481.58,1488.29,1480.77,1471.613,1454.878,1443.275,91.072,86.368,100.482,True,True,True,3690.241,1259.343,-222.237,3690.241
2264, 2006/11/02,1480.55,1479.66,1464.6,1461.762,1450.069,1439.023,91.772,84.015,107.285,True,True,True,3771.221,1258.4675,-222.0825,3771.221
2265, 2006/11/01,1465.67,1479.41,1461.32,1457.05,1446.041,1434.391,88.232,80.137,104.422,True,True,True,3777.481,1245.8195,-219.8505,3777.481
2266, 2006/10/31,1447.06,1464.47,1447.06,1450.531,1441.859,1428.977,82.348,76.09,94.865,True,True,True,3770.521,1230.001,-217.059,3770.521
2267, 2006/10/30,1436.66,1446.24,1428.33,1445.65,1436.856,1423.636,73.53,72.96,74.67,True,False,False,0.0,1221.161,0.0,0.0
2268, 2006/10/27,1455.98,1439.05,1433.35,1438.144,1434.084,1419.944,72.665,72.675,72.643,True,True,True,3595.711,1237.583,-218.397,3595.711
2269, 2006/10/26,1447.09,1456.09,1435.28,1438.375,1433.269,1416.734,77.625,72.681,87.514,True,False,False,0.0,1230.0265,0.0,0.0
2270, 2006/10/25,1443.11,1446.82,1434.81,1435.031,1430.309,1413.298,69.646,70.209,68.522,True,False,False,0.0,1226.6435,0.0,0.0
2271, 2006/10/24,1408.58,1440.05,1408.58,1433.188,1429.219,1409.881,65.85,70.49,56.571,True,False,False,0.0,1197.293,0.0,0.0
2272, 2006/10/23,1439.54,1408.71,1403.01,1428.063,1428.938,1406.794,57.564,72.809,27.074,True,False,False,0.0,1223.609,0.0,0.0
2273, 2006/10/20,1440.67,1440.18,1436.65,1430.025,1431.672,1405.136,80.005,80.432,79.151,True,False,False,0.0,1224.5695,0.0,0.0
2274, 2006/10/19,1438.84,1439.38,1433.94,1428.162,1427.978,1401.242,80.428,80.645,79.994,True,False,False,0.0,1223.014,0.0,0.0
2275, 2006/10/18,1413.91,1437.59,1413.55,1425.588,1422.741,1396.188,79.57,80.754,77.201,True,False,False,0.0,1201.8235,0.0,0.0
2276, 2006/10/17,1416.95,1414.45,1410.67,1425.25,1416.094,1391.227,74.78,81.346,61.649,True,False,False,0.0,1204.4075,0.0,0.0
2277, 2006/10/16,1432.31,1418.52,1415.49,1429.813,1410.416,1387.887,81.772,84.629,76.059,True,True,True,3344.982,1217.4635,-214.8465,3344.982
2278, 2006/10/13,1424.3,1430.88,1420.96,1433.319,1405.803,1383.898,86.834,86.058,88.387,True,True,True,3243.792,1210.655,-213.645,3243.792
2279, 2006/10/12,1436.2,1426.5,1423.63,1427.794,1400.2,1378.963,87.086,85.669,89.92,True,True,True,3288.352,1220.77,-215.43,3288.352
2280, 2006/10/11,1436.68,1435.91,1421.81,1419.894,1396.287,1374.056,89.836,84.961,99.587,True,True,True,3267.301,1221.178,-215.502,3267.301
2281, 2006/10/10,1437.69,1437.24,1426.97,1406.938,1390.544,1369.58,88.865,82.523,101.549,True,True,True,3160.691,1222.0365,-215.6535,3160.691
2282, 2006/10/09,1420.36,1436.07,1418.21,1391.019,1384.65,1364.752,86.688,79.352,101.36,True,True,True,3015.831,1207.306,-213.054,3015.831
2283, 2006/09/29,1389.07,1403.27,1389.04,1378.287,1378.6,1359.809,80.032,75.684,88.727,True,False,False,0.0,1180.7095,0.0,0.0
2284, 2006/09/28,1372.13,1387.0,1369.4,1372.606,1374.506,1355.552,72.154,73.51,69.44,True,False,False,0.0,1166.3105,0.0,0.0
2285, 2006/09/27,1357.28,1371.12,1355.39,1372.681,1369.634,1353.137,65.94,74.189,49.442,True,False,False,0.0,1153.688,0.0,0.0
2286, 2006/09/26,1370.86,1357.65,1351.18,1374.15,1366.359,1351.314,69.139,78.313,50.791,True,False,False,0.0,1165.231,0.0,0.0
2287, 2006/09/25,1372.81,1372.4,1361.61,1378.281,1365.359,1349.939,79.437,82.901,72.509,True,False,False,0.0,1166.8885,0.0,0.0
2288, 2006/09/22,1389.87,1374.85,1373.94,1378.912,1361.994,1347.614,84.306,84.633,83.653,True,True,True,2865.59,1181.3895,-208.4805,2865.59
2289, 2006/09/21,1378.46,1387.37,1378.46,1376.406,1357.725,1343.644,89.854,84.796,99.97,True,True,True,2782.891,1171.691,-206.769,2782.891
2290, 2006/09/20,1376.12,1378.46,1365.72,1366.588,1351.825,1338.894,87.056,82.267,96.636,True,True,True,2780.601,1169.702,-206.418,2780.601
2291, 2006/09/19,1377.72,1378.31,1371.43,1358.569,1348.616,1334.255,85.975,79.872,98.182,True,True,True,2594.161,1171.062,-206.658,2594.161
2292, 2006/09/18,1367.65,1375.56,1362.14,1352.438,1344.853,1329.603,84.467,76.82,99.76,True,True,True,2439.351,1162.5025,-205.1475,2439.351
2293, 2006/09/15,1338.41,1362.32,1338.14,1345.075,1341.019,1324.353,76.718,72.997,84.16,True,False,False,0.0,1137.6485,0.0,0.0
2294, 2006/09/14,1338.35,1338.28,1323.8,1339.044,1336.597,1319.631,65.169,71.136,53.235,True,False,False,0.0,1137.5975,0.0,0.0
2295, 2006/09/13,1348.85,1338.39,1337.46,1337.063,1336.641,1316.298,70.275,74.12,62.586,True,True,True,2349.12,1146.5225,-202.3275,2349.12
2296, 2006/09/12,1338.81,1347.64,1337.3,1338.662,1336.269,1313.558,77.25,76.042,79.666,True,False,False,0.0,1137.9885,0.0,0.0
2297, 2006/09/11,1331.89,1338.76,1319.21,1337.269,1334.519,1309.469,69.894,75.438,58.805,True,False,False,0.0,1132.1065,0.0,0.0
2298, 2006/09/08,1327.56,1332.15,1326.25,1336.963,1333.234,1304.817,68.961,78.21,50.462,True,False,False,0.0,1128.426,0.0,0.0
2299, 2006/09/07,1348.17,1328.38,1323.98,1334.15,1329.563,1301.991,78.059,82.835,68.506,True,True,True,2427.45,1145.9445,-202.2255,2427.45
2300, 2006/09/06,1341.4,1346.37,1331.85,1336.219,1325.963,1299.145,87.564,85.223,92.246,True,False,False,0.0,1140.19,0.0,0.0
2301, 2006/09/05,1339.59,1340.68,1334.72,1333.875,1319.894,1294.392,83.84,84.053,83.413,True,False,False,0.0,1138.6515,0.0,0.0
2302, 2006/09/04,1315.71,1337.24,1315.61,1331.769,1314.353,1289.977,81.467,84.16,76.081,True,False,False,0.0,1118.3535,0.0,0.0
2303, 2006/09/01,1339.31,1318.1,1314.57,1329.506,1307.688,1284.322,80.212,85.506,69.624,True,True,True,2404.268,1138.4135,-200.8965,2404.268
2304, 2006/08/31,1335.59,1338.69,1331.29,1324.975,1302.666,1280.512,89.731,88.153,92.888,True,True,True,2496.639,1135.2515,-200.3385,2496.639
2305, 2006/08/30,1328.37,1334.67,1319.82,1315.706,1295.956,1277.162,88.975,87.364,92.198,True,True,True,2429.288,1129.1145,-199.2555,2429.288
2306, 2006/08/29,1328.61,1330.16,1327.0,1305.912,1290.847,1274.184,89.515,86.558,95.429,True,True,True,2435.468,1129.3185,-199.2915,2435.468
2307, 2006/08/28,1298.46,1325.89,1298.36,1296.938,1284.419,1271.78,92.204,85.079,106.453,True,True,True,2560.058,1103.691,-194.769,2560.058
2308, 2006/08/25,1293.5,1295.44,1292.45,1285.869,1276.4,1270.202,88.306,81.517,101.883,True,True,True,2746.979,1099.475,-194.025,2746.979
2309, 2006/08/24,1284.83,1292.4,1274.56,1280.356,1274.419,1272.498,86.806,78.123,104.171,True,True,True,2643.378,1092.1055,-192.7245,2643.378
2310, 2006/08/23,1284.82,1285.68,1282.84,1276.206,1272.328,1275.658,82.051,73.781,98.591,True,True,True,2592.768,1092.097,-192.723,2592.768
2311, 2006/08/22,1270.1,1285.27,1269.1,1275.781,1268.891,1279.939,80.038,69.646,100.822,True,True,True,2781.328,1079.585,-190.515,2781.328
2312, 2006/08/21,1235.43,1270.56,1229.17,1271.9,1265.6,1284.383,73.19,64.451,90.67,True,True,True,2961.848,1050.1155,-185.3145,2961.848
2313, 2006/08/18,1270.22,1267.87,1265.82,1266.931,1260.956,1288.761,71.743,60.081,95.068,True,True,True,2887.379,1079.687,-190.533,2887.379
2314, 2006/08/17,1280.28,1271.63,1263.93,1268.481,1258.359,1293.169,71.026,54.25,104.58,True,True,True,2972.719,1088.238,-192.042,2972.719
2315, 2006/08/16,1266.82,1283.57,1262.54,1268.45,1258.369,1296.847,66.234,45.861,106.981,True,True,True,2960.748,1076.797,-190.023,2960.748
2316, 2006/08/15,1243.16,1265.86,1239.91,1262.0,1257.522,1299.5,49.351,35.674,76.705,True,True,True,2856.218,1056.686,-186.474,2856.218
2317, 2006/08/14,1275.14,1245.72,1241.95,1259.3,1259.141,1304.878,37.347,28.836,54.368,True,True,True,2800.679,1083.869,-191.271,2800.679
2318, 2006/08/11,1273.27,1275.65,1265.52,1254.981,1264.003,1311.205,38.21,24.581,65.468,True,True,True,2844.999,1082.2795,-190.9905,2844.999
2319, 2006/08/10,1251.16,1271.47,1251.08,1248.238,1270.578,1315.28,24.151,17.766,36.919,True,True,True,2784.949,1063.486,-187.674,2784.949
2320, 2006/08/09,1254.37,1251.3,1245.39,1248.287,1278.988,1319.011,14.907,14.574,15.574,True,False,False,0.0,1066.2145,0.0,0.0
2321, 2006/08/08,1225.04,1252.39,1225.04,1253.044,1290.988,1327.405,11.722,14.407,6.353,True,False,False,0.0,1041.284,0.0,0.0
2322, 2006/08/07,1233.49,1224.1,1221.99,1258.981,1303.166,1335.714,7.918,15.749,-7.746,True,False,False,0.0,1048.4665,0.0,0.0
2323, 2006/08/04,1272.36,1241.91,1239.38,1273.025,1316.566,1345.114,11.212,19.665,-5.694,True,False,False,0.0,1081.506,0.0,0.0
2324, 2006/08/03,1277.63,1271.74,1261.69,1292.919,1327.978,1353.541,15.924,23.892,-0.011,True,False,False,0.0,1085.9855,0.0,0.0
2325, 2006/08/02,1281.89,1275.09,1258.01,1309.688,1335.325,1360.889,18.295,27.876,-0.866,True,False,False,0.0,1089.6065,0.0,0.0
2326, 2006/08/01,1292.71,1282.06,1278.54,1328.931,1341.478,1366.784,20.488,32.666,-3.868,True,False,False,0.0,1098.8035,0.0,0.0
2327, 2006/07/31,1338.04,1294.33,1293.53,1347.35,1350.616,1373.231,29.011,38.755,9.522,True,False,False,0.0,1137.334,0.0,0.0
2328, 2006/07/28,1354.92,1341.39,1327.66,1360.106,1358.406,1379.531,43.058,43.627,41.919,True,True,True,2531.539,1151.682,-203.238,2531.539
2329, 2006/07/27,1370.75,1355.55,1347.29,1363.037,1359.981,1382.161,51.668,43.912,67.181,True,True,True,2797.539,1165.1375,-205.6125,2797.539
2330, 2006/07/26,1377.78,1371.3,1367.05,1360.963,1359.034,1384.139,51.368,40.034,74.036,True,True,True,2694.799,1171.113,-206.667,2694.799
2331, 2006/07/25,1359.32,1374.17,1359.32,1354.025,1363.822,1383.717,35.979,34.366,39.203,True,False,False,0.0,1155.422,0.0,0.0
2332, 2006/07/24,1340.28,1358.12,1327.9,1353.881,1368.262,1383.205,28.247,33.56,17.621,True,False,False,0.0,1139.238,0.0,0.0
