,date,open,close,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,kdjdown,maup,both,earning,stoploss_point,stoploss,earning_with_stoploss
5252, 1994/07/13,430.55,437.62,430.4,431.75,440.031,467.156,-28.181,-28.258,0.155,True,False,False,0.0,365.9675,0.0,0.0
5253, 1994/07/12,427.62,429.21,427.23,430.563,443.087,470.081,-29.479,-28.278,-2.403,True,False,False,0.0,363.477,0.0,0.0
5254, 1994/07/11,436.54,428.15,427.08,433.438,447.156,473.156,-29.852,-27.977,-3.748,True,False,False,0.0,371.059,0.0,0.0
5255, 1994/07/08,426.25,437.75,425.9,435.525,451.556,476.353,-29.784,-27.509,-4.551,True,False,False,0.0,362.3125,0.0,0.0
5256, 1994/07/07,428.3,425.98,423.03,439.65,457.013,480.191,-30.243,-26.94,-6.606,True,False,False,0.0,364.055,0.0,0.0
5257, 1994/07/06,444.59,431.71,430.77,448.313,464.45,485.041,-29.19,-26.114,-6.152,True,False,False,0.0,377.9015,0.0,0.0
5258, 1994/07/05,437.64,443.61,436.22,455.612,471.8,490.134,-28.005,-25.345,-5.319,True,False,False,0.0,371.994,0.0,0.0
5259, 1994/07/04,446.23,438.58,438.12,460.875,477.244,494.441,-27.296,-24.68,-5.232,True,False,False,0.0,379.2955,0.0,0.0
5260, 1994/07/01,469.27,458.37,457.51,467.587,483.631,499.663,-25.483,-24.026,-2.914,True,False,False,0.0,398.8795,0.0,0.0
5261, 1994/06/30,466.35,469.29,458.74,474.375,490.581,504.181,-24.813,-23.662,-2.302,True,False,False,0.0,396.3975,0.0,0.0
5262, 1994/06/29,472.48,468.2,466.97,480.587,494.281,508.044,-24.708,-23.374,-2.668,True,False,False,0.0,401.608,0.0,0.0
5263, 1994/06/28,470.54,469.95,468.77,487.987,497.075,511.888,-24.105,-23.041,-2.128,True,False,False,0.0,399.959,0.0,0.0
5264, 1994/06/27,483.45,472.1,471.03,493.612,499.156,516.203,-23.162,-22.775,-0.774,False,False,False,0.0,410.9325,0.0,0.0
5265, 1994/06/24,499.91,492.33,490.68,499.675,501.15,519.809,-21.84,-22.678,1.676,False,False,False,0.0,424.9235,0.0,0.0
5266, 1994/06/23,507.03,500.39,498.57,506.788,503.369,523.862,-21.895,-22.888,1.985,False,False,False,0.0,430.9755,0.0,0.0
5267, 1994/06/22,499.14,505.18,499.14,507.975,505.631,527.719,-22.468,-23.136,1.335,True,False,False,0.0,424.269,0.0,0.0
5268, 1994/06/21,498.56,498.07,494.81,506.163,508.469,531.797,-23.36,-23.303,-0.115,True,False,False,0.0,423.776,0.0,0.0
5269, 1994/06/20,523.37,502.43,500.46,504.7,511.638,536.416,-23.435,-23.288,-0.293,True,False,False,0.0,444.8645,0.0,0.0
5270, 1994/06/17,509.09,527.85,504.13,502.625,515.694,540.675,-23.633,-23.252,-0.763,True,False,False,0.0,432.7265,0.0,0.0
5271, 1994/06/16,498.11,506.36,494.94,499.95,517.781,543.994,-26.131,-23.156,-5.949,True,False,False,0.0,423.3935,0.0,0.0
5272, 1994/06/15,492.84,496.11,491.18,503.288,521.806,548.206,-26.751,-22.413,-8.676,True,False,False,0.0,418.914,0.0,0.0
5273, 1994/06/14,492.45,490.75,487.26,510.775,526.7,552.566,-26.109,-21.328,-9.562,True,False,False,0.0,418.5825,0.0,0.0
5274, 1994/06/13,505.54,492.03,491.61,518.575,533.25,557.628,-24.365,-20.133,-8.463,True,False,False,0.0,429.709,0.0,0.0
5275, 1994/06/10,519.84,514.54,512.03,528.763,538.469,562.653,-21.914,-19.075,-5.678,True,False,False,0.0,441.864,0.0,0.0
5276, 1994/06/09,534.24,523.0,521.02,535.612,544.356,566.447,-20.759,-18.365,-4.788,True,False,False,0.0,454.104,0.0,0.0
5277, 1994/06/08,526.4,533.56,522.85,540.325,549.806,569.406,-19.845,-17.767,-4.156,True,False,False,0.0,447.44,0.0,0.0
5278, 1994/06/07,541.16,529.76,527.93,542.625,555.125,572.287,-19.464,-17.247,-4.434,True,False,False,0.0,459.986,0.0,0.0
5279, 1994/06/06,549.03,542.97,540.99,547.925,561.194,575.569,-18.308,-16.693,-3.23,True,False,False,0.0,466.6755,0.0,0.0
5280, 1994/06/03,547.21,548.75,547.15,548.175,565.656,577.503,-17.912,-16.289,-3.245,True,False,False,0.0,465.1285,0.0,0.0
5281, 1994/06/02,543.3,546.58,543.1,553.1,570.206,579.356,-17.733,-15.884,-3.7,True,False,False,0.0,461.805,0.0,0.0
5282, 1994/06/01,554.08,545.05,543.88,559.287,574.606,581.572,-17.027,-15.421,-3.212,True,False,False,0.0,470.968,0.0,0.0
5283, 1994/05/31,538.45,556.26,537.78,567.625,578.431,585.297,-15.722,-15.02,-1.405,True,False,False,0.0,457.6825,0.0,0.0
5284, 1994/05/30,565.63,544.26,543.19,574.463,582.006,587.772,-14.969,-14.844,-0.251,False,False,False,0.0,480.7855,0.0,0.0
5285, 1994/05/27,572.97,573.36,566.37,583.138,586.838,590.188,-12.569,-14.813,4.487,False,False,False,0.0,487.0245,0.0,0.0
5286, 1994/05/26,586.09,577.46,575.93,587.313,588.537,591.5,-12.285,-15.374,6.177,False,False,False,0.0,498.1765,0.0,0.0
5287, 1994/05/25,591.23,586.76,585.15,589.925,589.006,592.55,-12.162,-16.146,7.968,False,False,False,0.0,502.5455,0.0,0.0
5288, 1994/05/24,586.5,590.46,586.5,589.237,589.45,592.2,-12.774,-17.142,8.735,False,True,False,0.0,498.525,0.0,0.0
5289, 1994/05/23,594.52,587.65,586.39,589.55,589.944,590.719,-13.747,-18.234,8.974,False,True,False,0.0,505.342,0.0,0.0
5290, 1994/05/20,592.38,594.22,588.37,590.537,589.35,589.641,-14.502,-19.355,9.706,False,False,False,0.0,503.523,0.0,0.0
5291, 1994/05/19,578.8,590.54,576.85,589.763,588.506,589.05,-15.924,-20.569,9.289,False,False,False,0.0,491.98,0.0,0.0
5292, 1994/05/18,590.32,583.32,581.73,588.088,588.537,586.534,-17.133,-21.73,9.193,False,False,False,0.0,501.772,0.0,0.0
5293, 1994/05/17,592.29,592.02,589.53,589.662,592.162,586.003,-17.692,-22.879,10.375,False,False,False,0.0,503.4465,0.0,0.0
5294, 1994/05/16,597.12,592.57,588.48,590.338,593.537,586.612,-19.033,-24.176,10.285,False,False,False,0.0,507.552,0.0,0.0
5295, 1994/05/13,582.51,590.39,575.28,588.162,593.537,588.322,-20.524,-25.461,9.874,False,False,False,0.0,495.1335,0.0,0.0
5296, 1994/05/12,586.15,582.16,580.39,587.25,594.463,590.609,-21.907,-26.696,9.577,False,True,False,0.0,498.2275,0.0,0.0
5297, 1994/05/11,603.27,591.18,589.64,588.987,596.094,594.338,-22.515,-27.893,10.755,False,True,False,0.0,512.7795,0.0,0.0
5298, 1994/05/10,584.77,595.38,584.54,594.662,594.95,598.059,-23.883,-29.237,10.709,False,True,False,0.0,497.0545,0.0,0.0
5299, 1994/05/09,587.94,581.7,576.94,596.737,591.494,601.244,-25.708,-30.576,9.735,False,True,False,0.0,499.749,0.0,0.0
5300, 1994/05/06,589.23,585.8,575.25,598.912,589.931,606.102,-26.272,-31.793,11.042,False,True,False,0.0,500.8455,0.0,0.0
5301, 1994/05/05,608.36,590.87,585.23,601.675,589.594,610.677,-27.026,-33.173,12.294,False,True,False,0.0,517.106,0.0,0.0
5302, 1994/05/04,615.81,619.58,610.38,603.2,584.531,615.12,-28.112,-34.709,13.195,False,True,False,0.0,523.4385,0.0,0.0
5303, 1994/05/03,593.94,605.77,588.95,595.237,579.844,618.28,-32.012,-36.359,8.693,False,False,False,0.0,504.849,0.0,0.0
5304, 1994/04/29,598.35,592.56,585.77,586.25,579.688,622.711,-35.119,-37.446,4.654,False,False,False,0.0,508.5975,0.0,0.0
5305, 1994/04/28,605.98,599.63,593.81,580.95,583.106,628.025,-37.228,-38.027,1.599,True,False,False,0.0,515.083,0.0,0.0
5306, 1994/04/27,590.99,598.5,583.29,577.513,586.756,633.266,-40.098,-38.227,-3.742,True,False,False,0.0,502.3415,0.0,0.0
5307, 1994/04/26,565.47,579.72,565.47,565.862,592.581,638.658,-43.064,-37.759,-10.609,True,False,False,0.0,480.6495,0.0,0.0
5308, 1994/04/25,566.63,560.8,555.76,564.45,601.169,645.016,-44.31,-36.433,-15.753,True,False,False,0.0,481.6355,0.0,0.0
5309, 1994/04/22,586.83,566.07,563.79,573.125,610.994,652.088,-43.33,-34.464,-17.731,True,False,False,0.0,498.8055,0.0,0.0
5310, 1994/04/21,536.34,582.43,536.34,585.263,622.272,659.736,-41.985,-32.248,-19.475,True,False,False,0.0,455.889,0.0,0.0
5311, 1994/04/20,560.79,540.24,536.87,596.0,631.759,666.83,-41.324,-29.813,-23.022,True,False,False,0.0,476.6715,0.0,0.0
5312, 1994/04/19,597.78,572.73,571.44,619.3,645.709,676.078,-35.583,-26.936,-17.296,True,False,False,0.0,508.113,0.0,0.0
5313, 1994/04/18,619.51,604.15,597.73,637.888,656.716,684.408,-31.047,-24.774,-12.546,True,False,False,0.0,526.5835,0.0,0.0
5314, 1994/04/15,630.57,626.79,592.31,648.862,665.734,690.78,-28.004,-23.205,-9.597,True,False,False,0.0,535.9845,0.0,0.0
5315, 1994/04/14,651.82,636.08,634.58,659.281,672.944,697.703,-26.018,-22.006,-8.024,True,False,False,0.0,554.047,0.0,0.0
5316, 1994/04/13,673.6,656.79,654.94,667.519,679.775,704.7,-24.05,-21.003,-6.096,True,False,False,0.0,572.56,0.0,0.0
5317, 1994/04/12,655.34,665.61,652.56,672.119,684.734,711.555,-23.298,-20.241,-6.115,True,False,False,0.0,557.039,0.0,0.0
5318, 1994/04/11,668.85,659.05,657.1,675.544,688.862,716.912,-22.897,-19.476,-6.841,True,False,False,0.0,568.5225,0.0,0.0
5319, 1994/04/08,678.13,678.85,675.25,682.606,693.181,723.38,-21.384,-18.621,-5.525,True,False,False,0.0,576.4105,0.0,0.0
5320, 1994/04/07,678.11,677.31,674.72,686.606,697.2,725.306,-21.158,-17.931,-6.455,True,False,False,0.0,576.3935,0.0,0.0
5321, 1994/04/06,682.23,679.74,675.57,692.031,701.9,726.386,-20.405,-17.124,-6.562,True,False,False,0.0,579.8955,0.0,0.0
5322, 1994/04/05,695.2,682.75,681.02,697.35,706.447,728.203,-19.394,-16.303,-6.182,True,False,False,0.0,590.92,0.0,0.0
5323, 1994/04/04,698.19,694.38,692.51,702.181,712.1,729.63,-18.129,-15.531,-5.196,True,False,False,0.0,593.4615,0.0,0.0
5324, 1994/04/01,704.93,698.84,691.86,703.756,715.825,730.831,-17.434,-14.881,-5.105,True,False,False,0.0,599.1905,0.0,0.0
5325, 1994/03/31,709.91,704.46,701.46,707.794,722.463,732.203,-16.748,-14.243,-5.009,True,False,False,0.0,603.4235,0.0,0.0
5326, 1994/03/30,710.35,706.34,703.99,711.769,729.625,733.705,-16.2,-13.617,-5.166,True,False,False,0.0,603.7975,0.0,0.0
5327, 1994/03/29,706.37,706.91,700.52,715.544,738.375,735.491,-15.457,-12.971,-4.972,True,False,False,0.0,600.4145,0.0,0.0
5328, 1994/03/28,702.42,702.23,696.52,722.019,744.963,738.009,-14.342,-12.35,-3.985,True,True,True,-9.41,597.057,-105.363,-105.363
5329, 1994/03/25,732.61,719.05,714.59,727.894,753.578,741.445,-12.234,-11.852,-0.765,False,True,False,0.0,622.7185,0.0,0.0
5330, 1994/03/24,725.2,724.3,719.82,737.131,753.412,744.866,-11.078,-11.756,1.356,False,True,False,0.0,616.42,0.0,0.0
5331, 1994/03/23,739.38,725.21,723.89,747.481,750.872,746.592,-9.975,-11.925,3.9,False,True,False,0.0,628.473,0.0,0.0
5332, 1994/03/22,726.16,739.31,724.38,761.206,749.959,748.316,-8.516,-12.413,7.794,False,True,False,0.0,617.236,0.0,0.0
5333, 1994/03/21,755.86,731.62,731.05,767.906,747.159,749.761,-7.965,-13.387,10.844,False,True,False,0.0,642.481,0.0,0.0
5334, 1994/03/18,777.05,765.22,753.06,779.263,745.838,750.9,-6.363,-14.743,16.76,False,True,False,0.0,660.4925,0.0,0.0
5335, 1994/03/17,805.41,776.04,772.09,769.694,741.944,751.098,-7.646,-16.838,18.382,False,True,False,0.0,684.5985,0.0,0.0
5336, 1994/03/16,767.66,793.87,766.65,754.263,737.784,750.723,-10.275,-19.135,17.721,False,True,False,0.0,652.511,0.0,0.0
5337, 1994/03/15,800.76,772.76,766.6,738.713,732.606,749.836,-15.296,-21.351,12.108,False,True,False,0.0,680.646,0.0,0.0
5338, 1994/03/14,774.77,788.42,751.2,726.412,731.056,749.834,-19.334,-22.864,7.061,True,False,False,0.0,658.5545,0.0,0.0
5339, 1994/03/11,700.32,717.38,694.32,712.412,729.313,749.411,-25.8,-23.747,-4.106,True,False,False,0.0,595.272,0.0,0.0
5340, 1994/03/10,717.72,698.89,694.03,714.194,736.319,753.434,-26.444,-23.233,-6.421,True,False,False,0.0,610.062,0.0,0.0
5341, 1994/03/09,715.87,716.11,710.0,721.306,742.313,757.498,-25.0,-22.431,-5.138,True,False,False,0.0,608.4895,0.0,0.0
5342, 1994/03/08,721.65,711.27,705.65,726.5,746.672,760.303,-24.545,-21.789,-5.514,True,False,False,0.0,613.4025,0.0,0.0
5343, 1994/03/07,718.35,718.4,714.05,735.7,752.362,762.497,-23.116,-21.099,-4.033,True,False,False,0.0,610.5975,0.0,0.0
5344, 1994/03/04,729.14,726.3,724.33,746.213,755.963,765.089,-21.681,-20.595,-2.172,True,False,False,0.0,619.769,0.0,0.0
5345, 1994/03/03,739.39,734.45,727.99,758.444,760.253,768.737,-20.339,-20.324,-0.031,False,False,False,0.0,628.4815,0.0,0.0
5346, 1994/03/02,755.53,742.06,740.63,763.319,763.662,772.944,-19.16,-20.32,2.32,False,False,False,0.0,642.2005,0.0,0.0
5347, 1994/03/01,771.52,757.29,756.63,766.844,767.066,776.461,-18.151,-20.61,4.918,False,False,False,0.0,655.792,0.0,0.0
5348, 1994/02/28,785.82,770.98,770.98,769.025,768.612,779.392,-18.15,-21.225,6.149,False,False,False,0.0,667.947,0.0,0.0
5349, 1994/02/25,767.57,787.42,765.45,765.713,769.509,782.803,-19.278,-21.993,5.429,False,False,False,0.0,652.4345,0.0,0.0
5350, 1994/02/24,761.41,758.84,749.63,762.063,770.55,784.075,-22.112,-22.672,1.119,False,False,False,0.0,647.1985,0.0,0.0
5351, 1994/02/23,768.52,759.71,757.24,764.006,772.684,786.264,-22.498,-22.812,0.628,False,True,False,0.0,653.242,0.0,0.0
5352, 1994/02/22,751.68,768.17,749.74,767.287,773.934,788.655,-22.751,-22.89,0.278,True,False,False,0.0,638.928,0.0,0.0
5353, 1994/02/21,769.94,754.41,752.62,768.2,772.631,791.998,-23.605,-22.925,-1.36,True,False,False,0.0,654.449,0.0,0.0
5354, 1994/02/18,768.13,769.18,771.8,773.306,774.216,797.242,-22.95,-22.755,-0.391,True,False,False,0.0,652.9105,0.0,0.0
5355, 1994/02/17,773.67,768.57,763.81,779.037,777.222,801.244,-23.285,-22.706,-1.157,True,False,False,0.0,657.6195,0.0,0.0
5356, 1994/02/16,775.14,776.1,773.13,781.362,782.225,807.689,-23.311,-22.562,-1.499,True,False,False,0.0,658.869,0.0,0.0
5357, 1994/02/15,775.85,772.76,761.64,780.581,785.856,813.286,-23.772,-22.374,-2.796,True,False,False,0.0,659.4725,0.0,0.0
5358, 1994/02/14,813.95,779.91,779.09,777.063,790.172,819.237,-23.675,-22.025,-3.301,True,False,False,0.0,691.8575,0.0,0.0
5359, 1994/02/04,784.06,797.86,782.34,775.125,796.097,825.256,-23.934,-21.612,-4.645,True,False,False,0.0,666.451,0.0,0.0
5360, 1994/02/03,775.2,780.17,775.2,775.406,797.6,829.347,-25.745,-21.031,-9.427,True,False,False,0.0,658.92,0.0,0.0
5361, 1994/02/02,753.1,772.2,753.1,783.088,799.844,833.803,-25.88,-19.853,-12.055,True,False,False,0.0,640.135,0.0,0.0
5362, 1994/02/01,770.25,755.15,750.61,791.131,803.375,837.542,-24.865,-18.346,-13.038,True,False,False,0.0,654.7125,0.0,0.0
5363, 1994/01/31,781.54,770.25,760.78,803.281,811.366,841.42,-21.472,-16.716,-9.511,True,False,False,0.0,664.309,0.0,0.0
5364, 1994/01/28,818.32,799.26,795.07,817.069,820.269,844.602,-18.366,-15.528,-5.676,True,False,False,0.0,695.572,0.0,0.0
5365, 1994/01/27,813.54,818.6,813.54,819.794,825.266,846.33,-17.088,-14.818,-4.539,True,False,False,0.0,691.509,0.0,0.0
5366, 1994/01/26,828.34,812.41,810.32,816.6,833.153,846.711,-17.177,-14.251,-5.853,True,False,False,0.0,704.089,0.0,0.0
5367, 1994/01/25,838.06,815.89,815.23,815.619,840.716,847.148,-16.412,-13.519,-5.785,True,False,False,0.0,712.351,0.0,0.0
5368, 1994/01/24,830.16,839.2,824.42,819.45,848.303,848.333,-15.55,-12.796,-5.508,True,False,False,0.0,705.636,0.0,0.0
5369, 1994/01/21,800.55,812.88,794.97,823.469,854.416,848.367,-16.597,-12.107,-8.979,True,False,False,0.0,680.4675,0.0,0.0
5370, 1994/01/20,791.0,802.61,777.83,830.737,861.094,849.444,-15.012,-10.985,-8.054,True,False,False,0.0,672.35,0.0,0.0
5371, 1994/01/19,835.08,807.5,794.17,849.706,867.763,851.002,-11.726,-9.978,-3.495,False,True,False,0.0,709.818,0.0,0.0
5372, 1994/01/18,859.3,835.06,826.01,865.813,871.709,851.686,-7.858,-9.541,3.367,False,True,False,0.0,730.405,0.0,0.0
5373, 1994/01/17,861.34,859.28,856.5,877.156,871.475,851.95,-5.613,-9.962,8.698,False,True,False,0.0,732.139,0.0,0.0
5374, 1994/01/14,900.13,849.23,842.62,885.362,868.934,848.175,-5.133,-11.05,11.834,False,True,False,0.0,765.1105,0.0,0.0
5375, 1994/01/13,889.02,897.46,888.8,891.45,867.394,850.798,-3.421,-12.529,18.215,False,True,False,0.0,755.667,0.0,0.0
5376, 1994/01/12,891.83,888.04,885.88,885.819,860.269,851.33,-6.098,-14.806,17.415,False,True,False,0.0,758.0555,0.0,0.0
5377, 1994/01/11,903.54,891.79,884.0,877.606,853.581,853.958,-8.466,-16.982,17.032,False,True,False,0.0,768.009,0.0,0.0
5378, 1994/01/10,891.99,900.3,889.73,865.794,848.362,855.63,-11.748,-19.111,14.726,False,True,False,0.0,758.1915,0.0,0.0
5379, 1994/01/07,875.18,879.64,873.01,852.506,842.319,858.152,-16.632,-20.952,8.64,False,True,False,0.0,743.903,0.0,0.0
5380, 1994/01/06,850.78,869.33,850.78,843.338,837.794,863.098,-20.521,-22.032,3.022,True,True,True,-302.03,723.163,-127.617,-127.617
5381, 1994/01/05,829.3,846.98,823.1,834.719,834.241,868.877,-24.136,-22.41,-3.452,True,False,False,0.0,704.905,0.0,0.0
5382, 1994/01/04,835.97,832.69,829.89,829.556,831.662,877.013,-26.124,-21.978,-8.29,True,True,True,-290.92,710.5745,-125.3955,-125.3955
5383, 1994/01/03,837.7,833.9,831.66,830.931,832.425,886.494,-26.825,-20.942,-11.766,True,False,False,0.0,712.045,0.0,0.0
5384, 1993/12/31,829.16,833.8,825.46,832.131,827.416,894.586,-27.454,-19.471,-15.965,True,False,False,0.0,704.786,0.0,0.0
5385, 1993/12/30,819.14,826.23,816.36,832.25,834.203,901.928,-27.847,-17.476,-20.743,True,False,False,0.0,696.269,0.0,0.0
5386, 1993/12/29,839.56,821.16,820.06,833.763,842.391,909.258,-27.173,-14.883,-24.58,True,False,False,0.0,713.626,0.0,0.0
5387, 1993/12/28,851.38,839.57,836.17,833.769,854.334,916.939,-25.4,-11.81,-27.18,True,False,False,0.0,723.673,0.0,0.0
5388, 1993/12/27,841.49,839.9,837.83,833.919,862.897,924.206,-24.644,-8.413,-32.461,True,False,False,0.0,715.2665,0.0,0.0
5389, 1993/12/24,841.66,834.39,828.81,822.7,873.984,930.861,-23.353,-4.355,-37.995,True,False,False,0.0,715.411,0.0,0.0
5390, 1993/12/23,820.54,833.77,820.54,836.156,888.403,937.409,-20.804,0.394,-42.397,True,False,False,0.0,697.459,0.0,0.0
5391, 1993/12/22,837.54,821.19,819.68,851.019,903.513,945.055,-17.186,5.694,-45.759,True,False,False,0.0,711.909,0.0,0.0
5392, 1993/12/21,786.82,840.34,778.93,874.9,922.362,951.658,-11.037,11.414,-44.9,True,False,False,0.0,668.797,0.0,0.0
5393, 1993/12/20,823.77,783.79,750.46,891.875,940.563,957.537,-4.977,17.026,-44.007,True,False,False,0.0,700.2045,0.0,0.0
5394, 1993/12/17,884.47,901.7,884.47,925.269,961.756,965.838,8.587,22.527,-27.88,True,False,False,0.0,751.7995,0.0,0.0
5395, 1993/12/16,941.43,908.08,908.08,940.65,969.653,966.986,13.77,26.012,-24.485,True,False,False,0.0,800.2155,0.0,0.0
5396, 1993/12/15,926.05,940.61,903.82,956.006,976.125,966.736,19.535,29.073,-19.076,True,False,False,0.0,787.1425,0.0,0.0
5397, 1993/12/14,942.01,925.2,914.95,969.825,979.544,964.088,23.296,31.457,-16.321,True,False,False,0.0,800.7085,0.0,0.0
5398, 1993/12/13,982.38,950.77,947.83,989.25,985.516,961.844,29.328,33.497,-8.338,True,True,True,-387.0,835.023,-147.357,-147.357
5399, 1993/12/10,986.02,978.57,957.65,998.244,987.737,958.83,33.997,34.54,-1.086,False,False,False,0.0,838.117,0.0,0.0
5400, 1993/12/09,1016.78,984.9,969.95,998.656,986.416,953.198,36.63,34.675,3.91,False,True,False,0.0,864.263,0.0,0.0
5401, 1993/12/08,1044.85,1009.67,1004.02,996.244,986.597,946.367,38.815,34.186,9.257,False,True,False,0.0,888.1225,0.0,0.0
5402, 1993/12/07,1006.7,1022.34,1006.7,989.263,980.953,937.542,38.516,33.029,10.974,False,True,False,0.0,855.695,0.0,0.0
5403, 1993/12/06,986.12,995.72,979.72,981.781,974.513,928.733,36.285,31.658,9.254,False,True,False,0.0,838.202,0.0,0.0
5404, 1993/12/03,975.65,980.67,970.1,977.231,969.919,920.795,35.619,30.501,10.236,False,True,False,0.0,829.3025,0.0,0.0
5405, 1993/12/02,974.35,972.8,964.43,974.175,964.319,912.483,35.784,29.221,13.125,False,True,False,0.0,828.1975,0.0,0.0
5406, 1993/12/01,993.67,974.8,971.49,976.95,957.347,904.055,36.275,27.581,17.389,False,True,False,0.0,844.6195,0.0,0.0
5407, 1993/11/30,984.54,984.93,979.08,972.644,948.631,895.602,36.171,25.407,21.527,False,True,False,0.0,836.859,0.0,0.0
5408, 1993/11/29,968.44,972.96,956.34,967.244,938.172,886.987,34.48,22.716,23.527,False,True,False,0.0,823.174,0.0,0.0
5409, 1993/11/26,986.69,965.39,963.46,962.606,929.922,879.175,33.039,19.775,26.527,False,True,False,0.0,838.6865,0.0,0.0
5410, 1993/11/25,959.9,986.69,959.9,954.463,919.981,871.647,31.49,16.459,30.061,False,True,False,0.0,815.915,0.0,0.0
5411, 1993/11/24,955.24,953.23,945.43,937.744,906.138,863.545,26.886,12.702,28.369,False,True,False,0.0,811.954,0.0,0.0
5412, 1993/11/23,955.82,957.95,949.82,924.619,894.131,854.802,24.026,9.156,29.741,False,True,False,0.0,812.447,0.0,0.0
5413, 1993/11/22,924.67,949.77,898.49,909.1,882.953,846.067,19.546,5.438,28.215,False,True,False,0.0,785.9695,0.0,0.0
5414, 1993/11/19,907.41,924.67,904.6,897.237,871.672,837.827,14.375,1.911,24.928,False,True,False,0.0,771.2985,0.0,0.0
5415, 1993/11/18,895.69,903.07,892.41,885.5,860.647,832.534,10.122,-1.205,22.655,False,True,False,0.0,761.3365,0.0,0.0
5416, 1993/11/17,881.93,887.65,881.93,874.531,850.763,828.992,6.746,-4.037,21.567,False,True,False,0.0,749.6405,0.0,0.0
5417, 1993/11/16,890.92,880.33,876.61,863.644,842.572,826.803,3.909,-6.733,21.284,False,True,False,0.0,757.282,0.0,0.0
5418, 1993/11/15,875.8,890.46,875.8,856.806,835.803,824.766,0.976,-9.393,20.739,False,True,False,0.0,744.43,0.0,0.0
5419, 1993/11/12,858.2,865.97,858.2,846.106,828.428,822.005,-3.813,-11.986,16.346,False,True,False,0.0,729.47,0.0,0.0
5420, 1993/11/11,836.55,848.27,836.55,835.794,823.313,821.553,-7.376,-14.029,13.306,False,True,False,0.0,711.0675,0.0,0.0
5421, 1993/11/10,848.45,833.17,828.66,826.994,820.953,821.892,-10.015,-15.692,11.355,False,True,False,0.0,721.1825,0.0,0.0
5422, 1993/11/09,840.89,846.15,834.75,821.5,815.472,823.217,-11.7,-17.111,10.823,False,True,False,0.0,714.7565,0.0,0.0
5423, 1993/11/08,833.26,836.99,819.09,814.8,809.181,824.481,-15.002,-18.464,6.925,False,False,False,0.0,708.271,0.0,0.0
5424, 1993/11/05,804.26,814.39,803.03,810.75,803.981,826.052,-18.065,-19.33,2.529,False,False,False,0.0,683.621,0.0,0.0
5425, 1993/11/04,804.66,804.26,793.32,810.831,804.422,829.069,-19.412,-19.646,0.469,True,False,False,0.0,683.961,0.0,0.0
5426, 1993/11/03,812.63,805.71,804.73,814.912,807.222,833.237,-19.817,-19.705,-0.224,True,False,False,0.0,690.7355,0.0,0.0
5427, 1993/11/02,821.85,812.67,810.81,809.444,811.034,837.203,-20.193,-19.677,-1.032,True,False,False,0.0,698.5725,0.0,0.0
5428, 1993/11/01,801.86,816.71,801.86,803.563,813.728,840.864,-21.088,-19.548,-3.08,True,False,False,0.0,681.581,0.0,0.0
5429, 1993/10/29,834.51,814.82,809.8,797.213,815.581,844.655,-22.335,-19.163,-6.345,True,False,False,0.0,709.3335,0.0,0.0
5430, 1993/10/28,779.64,824.66,778.27,798.013,819.794,848.428,-23.409,-18.37,-10.079,True,False,False,0.0,662.694,0.0,0.0
5431, 1993/10/27,787.79,778.38,776.41,799.531,822.831,851.502,-25.442,-17.11,-16.664,True,False,False,0.0,669.6215,0.0,0.0
5432, 1993/10/26,789.25,783.23,781.13,812.625,830.963,857.491,-22.954,-15.027,-15.855,True,False,False,0.0,670.8625,0.0,0.0
5433, 1993/10/25,792.78,784.97,774.54,823.894,839.781,862.377,-19.939,-13.045,-13.788,True,False,False,0.0,673.863,0.0,0.0
5434, 1993/10/22,827.75,818.81,818.81,833.95,848.122,866.919,-15.977,-11.321,-9.311,True,False,False,0.0,703.5875,0.0,0.0
5435, 1993/10/21,846.25,832.25,831.87,841.575,853.716,870.18,-14.133,-10.157,-7.952,True,False,False,0.0,719.3125,0.0,0.0
5436, 1993/10/20,843.58,843.85,837.97,846.131,859.253,872.628,-12.943,-9.163,-7.56,True,False,False,0.0,717.043,0.0,0.0
5437, 1993/10/19,839.2,839.6,836.77,849.3,863.372,874.948,-12.417,-8.218,-8.398,True,False,False,0.0,713.32,0.0,0.0
5438, 1993/10/18,852.82,835.25,835.25,855.669,868.0,876.719,-11.133,-7.169,-7.928,True,False,False,0.0,724.897,0.0,0.0
5439, 1993/10/15,855.67,856.92,854.97,862.294,873.728,879.027,-8.888,-6.178,-5.421,True,False,False,0.0,727.3195,0.0,0.0
5440, 1993/10/14,858.33,855.04,848.53,865.856,877.063,879.933,-8.1,-5.5,-5.201,True,False,False,0.0,729.5805,0.0,0.0
5441, 1993/10/13,874.36,859.7,854.79,872.375,880.172,881.22,-6.785,-4.85,-3.871,True,False,False,0.0,743.206,0.0,0.0
5442, 1993/10/12,868.48,871.42,866.85,877.444,884.019,882.067,-5.483,-4.366,-2.234,True,False,False,0.0,738.208,0.0,0.0
5443, 1993/10/11,872.95,868.38,866.93,880.331,884.972,882.458,-4.934,-4.087,-1.695,False,False,False,0.0,742.0075,0.0,0.0
5444, 1993/10/08,897.72,874.76,874.28,885.162,885.716,884.217,-3.853,-3.875,0.044,False,True,False,0.0,763.062,0.0,0.0
