,date,open,close,high,low,ma5,ma10,ma20,rolling_high,new_highest,stop_loss
1941,,4813.401,4671.151,4836.661,4657.381,4679.675,4692.063,4756.844,4836.661,True,4572.73095
1942,,4648.731,4790.741,4803.901,4611.702,4648.525,4727.013,4761.388,4836.661,True,4416.29445
1943,,4616.241,4674.551,4683.161,4597.631,4594.35,4739.05,4758.45,4836.661,True,4385.42895
1944,,4651.161,4622.061,4670.171,4582.821,4599.875,4752.913,4778.594,4836.661,True,4418.60295
1945,,4543.101,4639.771,4660.411,4500.891,4650.675,4778.737,4798.85,4836.661,False,4315.94595
1946,,4637.601,4515.531,4668.831,4394.591,4704.45,4796.362,4815.612,4836.661,False,4405.72095
1947,,4704.321,4519.781,4722.641,4510.691,4805.5,4837,4827.531,4836.661,False,4469.10495
1948,,4850.881,4702.241,4850.881,4649.812,4883.75,4880.038,4858.831,4850.881,False,4608.33695
1949,,4878.571,4876.031,4924.451,4796.101,4905.95,4867,4894.444,4924.451,False,4634.64245
1950,,5032.781,4908.721,5062.261,4901.661,4906.8,4841.438,4918.925,5062.261,True,4781.14195
1951,,4926.841,5020.751,5020.751,4885.691,4888.275,4821.625,4948.769,5062.261,True,4680.49895
1952,,4875.211,4910.991,4944.881,4845.312,4868.5,4795.763,4982.556,5062.261,True,4631.45045
1953,,4846.021,4813.312,4846.021,4742.102,4876.325,4777.85,5023.594,5062.261,False,4603.71995
1954,,4858.852,4880.251,4913.322,4842.852,4828.05,4804.275,5067.888,5062.261,True,4615.9094
1955,,4858.812,4816.082,4883.242,4785.802,4776.075,4818.962,5107.487,5062.261,False,4615.8714
1956,,4942.881,4921.832,4995.571,4878.122,4754.975,4834.862,5147.369,5062.261,True,4695.73695
1957,,4695.552,4950.122,4951.252,4695.552,4723.025,4818.063,5177.675,5062.261,True,4460.7744
1958,,4623.622,4571.942,4660.992,4414.122,4679.375,4837.625,5208,5062.261,False,4392.4409
1959,,4693.612,4620.402,4733.702,4614.282,4780.5,4921.888,5253.587,5062.261,False,4458.9314
1960,,4817.162,4710.652,4858.102,4606.142,4861.85,4996.413,5293.669,5062.261,True,4576.3039
1961,,4742.901,4762.082,4845.661,4688.731,4914.75,5075.913,5327.394,5062.261,False,4505.75595
1962,,5038.511,4731.881,5038.511,4711.281,4913.1,5169.35,5356.2,5062.261,False,4786.58545
1963,,5022.901,5077.431,5121.411,4966.521,4995.875,5269.337,5387.981,5121.411,True,4771.75595
1964,,5034.531,5027.211,5079.801,4926.371,5063.275,5331.5,5397.362,5121.411,True,4782.80445
1965,,4787.171,4975.111,4976.271,4751.501,5130.975,5396.013,5406.844,5121.411,False,4547.81245
1966,,5015.432,4753.872,5032.251,4708.392,5237.075,5459.875,5418.444,5121.411,False,4764.6604
1967,,5424.642,5145.731,5434.352,5122.461,5425.6,5537.288,5435.844,5434.352,True,5153.4099
1968,,5358.182,5414.472,5419.572,5307.501,5542.8,5578.375,5430.413,5434.352,False,5090.2729
1969,,5445.802,5365.622,5533.652,5226.642,5599.725,5585.288,5407.006,5533.652,False,5173.5119
1970,,5642.572,5505.722,5642.572,5498.392,5661.05,5590.925,5380.219,5642.572,False,5360.4434
1971,,5743.432,5696.452,5754.112,5652.042,5682.675,5578.875,5347.8,5754.112,False,5456.2604
1972,,5717.521,5731.762,5756.921,5679.292,5648.975,5543.05,5311.862,5756.921,True,5431.64495
1973,,5688.562,5699.151,5702.571,5629.642,5613.95,5506.625,5269.487,5756.921,False,5404.1339
1974,,5631.651,5672.151,5707.671,5602.591,5570.85,5463.225,5238.4,5756.921,True,5350.06845
1975,,5507.121,5613.761,5614.681,5490.311,5520.8,5417.675,5211.788,5756.921,False,5231.76495
1976,,5575.951,5528.051,5630.621,5485.231,5475.075,5377.013,5187.781,5756.921,True,5297.15345
1977,,5480.441,5556.591,5569.151,5455.501,5437.125,5334.4,5163.444,5756.921,True,5206.41895
1978,,5430.631,5483.651,5499.082,5422.461,5399.3,5282.45,5134.169,5756.921,True,5159.09945
1979,,5381.151,5422.031,5422.671,5315.951,5355.6,5228.725,5108.281,5756.921,True,5112.09345
1980,,5349.762,5385.102,5404.932,5283.452,5314.55,5169.513,5078.644,5756.921,True,5082.2739
1981,,5379.521,5338.271,5391.671,5323.821,5278.95,5116.725,5048.019,5756.921,True,5110.54495
1982,,5286.981,5367.531,5367.531,5260.102,5231.675,5080.675,5017.981,5756.921,True,5022.63195
1983,,5231.971,5265.031,5273.141,5194.751,5165.6,5032.35,4991.706,5756.921,True,4970.37245
1984,,5217.561,5216.811,5244.031,5180.591,5101.85,5013.575,4960.888,5756.921,True,4956.68295
1985,,5142.161,5207.131,5239.221,5129.601,5024.475,5005.9,4935.612,5756.921,True,4885.05295
1986,,5016.46,5101.851,5103.771,5014.701,4954.5,4998.55,4915.256,5756.921,True,4765.637
1987,,4968.03,5037.19,5048.06,4935.4,4929.675,4992.487,4902.969,5756.921,True,4719.6285
1988,,4877.77,4946.29,4961.59,4865.35,4899.1,4985.888,4889.744,5756.921,True,4633.8815
1989,,4827.26,4829.91,4883.0,4799.0,4925.3,4987.837,4892.306,5756.921,False,4585.897
1990,,4976.24,4857.29,4977.57,4855.17,4987.325,4987.775,4904.281,5756.921,False,4727.428
1991,,4827.391,4977.65,4979.19,4800.241,5042.6,4979.313,4911.144,5756.921,False,4586.02145
1992,,5051.781,4884.301,5067.391,4881.341,5055.3,4955.288,4912.638,5756.921,False,4799.19195
1993,,5108.581,5077.391,5130.721,5033.721,5072.675,4951.063,4922.481,5756.921,False,4853.15195
1994,,5162.09,5140.0,5181.41,5068.03,5050.375,4908.2,4925.906,5756.921,True,4903.9855
1995,,4961.67,5133.561,5138.69,4944.831,4988.225,4865.325,4915.869,5756.921,True,4713.5865
1996,,4979.841,5041.351,5041.781,4977.871,4916.025,4831.962,4908.1,5756.921,True,4730.84895
1997,,4986.251,4971.061,4999.931,4928.131,4855.275,4813.45,4908.063,5756.921,True,4736.93845
1998,,4829.951,4965.951,4970.171,4815.611,4829.45,4793.6,4914.188,5756.921,True,4588.45345
1999,,4786.641,4829.211,4886.581,4786.641,4766.025,4796.775,4933.431,5756.921,True,4547.30895
2000,,4714.921,4772.671,4809.271,4689.521,4742.425,4820.788,4957.844,5756.921,False,4479.17495
2001,,4841.081,4737.411,4841.081,4723.791,4747.9,4842.975,4987.225,5756.921,False,4599.02695
2002,,4708.381,4842.071,4847.582,4637.481,4771.625,4869.987,5024,5756.921,True,4472.96195
2003,,4724.472,4648.751,4760.662,4619.512,4757.75,4893.9,5062.163,5756.921,False,4488.2484
2004,,4759.012,4711.152,4806.832,4708.802,4827.525,4943.612,5114.15,5756.921,False,4521.0614
2005,,4931.602,4800.082,4954.182,4795.352,4899.15,4966.413,5158.394,5756.921,True,4685.0219
2006,,4733.372,4856.162,4857.052,4711.792,4938.05,4984.237,5193.806,5756.921,False,4496.7034
2007,,4902.631,4772.622,4949.332,4759.911,4968.35,5002.675,5220.744,5756.921,False,4657.49945
2008,,5087.251,4997.622,5135.251,4993.292,5030.05,5034.775,5248.8,5756.921,True,4832.88845
2009,,4964.562,5069.381,5099.521,4916.472,5059.7,5070.087,5278.319,5756.921,True,4716.3339
2010,,5017.401,4994.421,5033.951,4968.731,5033.675,5094.9,5301.856,5756.921,True,4766.53095
2011,,4999.841,5007.661,5021.711,4917.491,5030.425,5131.475,5325.763,5756.921,False,4749.84895
2012,,5129.812,5081.111,5170.972,5069.521,5037,5178.013,5356.087,5756.921,True,4873.3214
2013,,5013.782,5145.892,5147.012,4924.822,5039.5,5230.425,5382.819,5756.921,True,4763.0929
2014,,5024.521,4939.242,5082.642,4866.162,5080.475,5284.688,5416.731,5756.921,True,4773.29495
2015,,4916.821,4978.251,5018.111,4795.431,5156.125,5350.375,5463.631,5756.921,False,4670.97995
2016,,5042.762,5040.521,5129.112,4962.302,5232.525,5403.375,5505.788,5756.921,False,4790.6239
2017,,5321.862,5093.672,5321.862,5090.962,5319.025,5438.813,5540.625,5756.921,False,5055.7689
2018,,5348.562,5350.632,5388.642,5231.612,5421.35,5462.825,5573.95,5756.921,False,5081.1339
2019,,5331.312,5317.552,5406.102,5295.792,5488.9,5486.55,5590.7,5756.921,False,5064.7464
2020,,5438.812,5360.312,5494.622,5333.382,5544.625,5508.813,5608.619,5756.921,False,5166.8714
2021,,5514.852,5472.932,5565.662,5448.992,5574.225,5520.05,5623.263,5756.921,False,5239.1094
2022,,5701.492,5605.232,5702.212,5604.792,5558.6,5534.163,5628.656,5756.921,True,5416.4174
2023,,5663.762,5688.542,5691.872,5590.542,5504.3,5535.212,5619.775,5756.921,True,5380.5739
2024,,5529.962,5596.072,5597.272,5467.522,5484.2,5548.775,5603.4,5756.921,True,5253.4639
2025,,5428.682,5508.362,5509.352,5428.682,5473,5576.888,5596.325,5756.921,True,5157.2479
2026,,5279.102,5394.812,5428.582,5266.372,5465.875,5608.2,5596.606,5756.921,False,5015.1469
2027,,5549.662,5333.792,5556.552,5312.852,5509.725,5642.438,5600.269,5756.921,False,5272.1789
2028,,5564.482,5588.012,5644.972,5553.332,5566.125,5685.075,5608.325,5756.921,True,5286.2579
2029,,5467.832,5540.092,5541.962,5373.052,5613.35,5694.85,5599.894,5756.921,False,5194.4404
2030,,5543.792,5472.682,5594.502,5465.852,5680.775,5708.425,5596.725,5756.921,False,5266.6024
2031,,5651.032,5614.062,5711.502,5563.782,5750.525,5726.475,5598.044,5756.921,False,5368.4804
2032,,5813.243,5615.752,5813.243,5593.993,5775.15,5723.15,5587.2,5813.243,False,5522.58085
2033,,5862.382,5824.123,5891.722,5797.612,5804.025,5704.337,5573.913,5891.722,True,5569.2629
2034,,5851.542,5877.202,5885.482,5815.612,5776.35,5658.025,5542.844,5891.722,True,5558.9649
2035,,5761.872,5821.452,5824.982,5690.072,5736.075,5615.763,5505.188,5891.722,True,5473.7784
2036,,5777.902,5737.222,5796.282,5485.563,5702.425,5585.013,5482.981,5891.722,True,5489.0069
2037,,5695.132,5760.083,5761.222,5650.103,5671.15,5558.1,5460.856,5891.722,False,5410.3754
2038,,5694.992,5685.762,5776.212,5653.792,5604.65,5531.575,5443.456,5891.722,True,5410.2424
2039,,5638.632,5675.932,5682.972,5582.772,5539.7,5504.938,5427.331,5891.722,False,5356.7004
2040,,5703.282,5653.142,5715.912,5617.102,5495.45,5485.025,5411.55,5891.722,True,5418.1179
2041,,5479.852,5580.812,5590.852,5479.852,5467.6,5469.612,5399.853,5891.722,True,5205.8594
2042,,5364.532,5427.662,5429.052,5338.042,5445.05,5451.25,5385.65,5891.722,False,5096.3054
2043,,5433.632,5361.022,5489.862,5338.313,5458.5,5443.487,5376.331,5891.722,False,5161.9504
2044,,5524.022,5454.623,5540.873,5423.522,5470.175,5427.663,5366.872,5891.722,False,5247.8209
2045,,5481.382,5513.902,5541.132,5400.682,5474.6,5394.612,5356.728,5891.722,True,5207.3129
2046,,5508.502,5468.103,5516.112,5357.502,5471.625,5380.95,5343.194,5891.722,True,5233.0769
2047,,5436.643,5494.922,5501.402,5430.313,5457.45,5363.612,5330.666,5891.722,True,5164.81085
2048,,5487.382,5419.272,5498.592,5385.422,5428.475,5355.337,5312.719,5891.722,False,5213.0129
2049,,5524.102,5476.842,5533.532,5405.182,5385.15,5349.725,5294.334,5891.722,True,5247.8969
2050,,5389.502,5498.912,5504.772,5387.682,5314.625,5338.075,5269.131,5891.722,True,5120.0269
2051,,5362.462,5397.282,5405.852,5274.222,5290.275,5330.094,5238.453,5891.722,True,5094.3389
2052,,5230.652,5349.972,5351.582,5212.032,5269.775,5320.05,5199.919,5891.722,True,4969.1194
2053,,5102.582,5202.862,5212.652,5059.462,5282.2,5309.175,5168.516,5891.722,False,4847.4529
2054,,5384.562,5124.092,5414.002,5104.352,5314.3,5306.081,5148.315,5891.722,True,5115.3339
2055,,5226.742,5377.222,5380.462,5182.102,5361.525,5318.844,5131.888,5891.722,False,4965.4049
2056,,5382.912,5294.792,5402.712,5284.652,5369.913,5305.438,5099.087,5891.722,False,5113.7664
2057,,5389.492,5412.042,5448.842,5365.502,5370.325,5297.719,5070.681,5891.722,True,5120.0174
2058,,5357.552,5363.252,5389.332,5265.062,5336.15,5270.1,5038.94,5891.722,False,5089.6744
2059,,5421.251,5360.332,5429.211,5333.492,5297.862,5238.944,5004.181,5891.722,False,5150.18845
2060,,5335.051,5419.171,5433.751,5335.051,5276.163,5200.188,4972.397,5891.722,True,5068.29845
2061,,5255.091,5296.811,5307.421,5219.991,5240.962,5146.813,4936.638,5891.722,True,4992.33645
2062,,5193.731,5241.231,5247.571,5176.001,5225.112,5079.788,4901.716,5891.722,False,4934.04445
2063,,5215.651,5171.821,5283.331,5138.341,5204.05,5027.856,4861.462,5891.722,True,4954.86845
2064,,5220.641,5251.771,5270.301,5136.611,5180.025,4990.55,4817.397,5891.722,False,4959.60895
2065,,5250.621,5243.151,5296.571,5191.281,5124.212,4944.931,4777.837,5891.722,True,4988.08995
2066,,5161.151,5217.581,5231.151,5158.031,5052.663,4892.737,4736.19,5891.722,True,4903.09345
2067,,5075.511,5135.931,5154.851,5028.121,4934.462,4843.644,4690.672,5891.722,True,4821.73545
2068,,4899.931,5051.691,5075.891,4887.141,4851.663,4807.781,4649.034,5891.722,True,4654.93445
2069,,4915.521,4972.711,4995.531,4909.841,4801.075,4769.419,4609.222,5891.722,True,4669.74495
2070,,4749.201,4885.431,4885.831,4747.271,4765.65,4744.606,4568.656,5891.722,True,4511.74095
2071,,4694.201,4626.581,4774.991,4616.971,4732.813,4726.462,4532.219,5891.722,True,4459.49095
2072,,4772.361,4721.941,4772.971,4665.211,4752.825,4723.644,4499.484,5891.722,False,4533.74295
2073,,4804.682,4798.751,4836.592,4697.972,4763.9,4695.069,4453.737,5891.722,True,4564.4479
2074,,4721.452,4795.572,4803.572,4704.152,4737.763,4644.244,4404.178,5891.722,True,4485.3794
2075,,4724.522,4721.192,4767.082,4663.202,4723.563,4610.744,4353.884,5891.722,False,4488.2959
2076,,4765.852,4726.682,4771.612,4631.042,4720.112,4579.644,4302.719,5891.722,False,4527.5594
2077,,4666.422,4777.292,4779.142,4666.202,4694.462,4537.7,4257.394,5891.722,True,4433.1009
2078,,4680.072,4668.092,4741.452,4579.402,4626.237,4490.288,4209.375,5891.722,False,4446.0684
2079,,4715.392,4724.552,4771.582,4634.872,4550.725,4449.025,4165.466,5891.722,True,4479.6224
2080,,4642.781,4703.981,4704.191,4623.491,4497.925,4392.706,4118.019,5891.722,True,4410.64195
2081,,4472.891,4598.381,4599.251,4472.891,4439.175,4337.975,4073.884,5891.722,True,4249.24645
2082,,4311.601,4436.191,4449.401,4303.981,4380.938,4275.325,4029.478,5891.722,False,4096.02095
2083,,4479.301,4290.481,4496.251,4271.061,4354.337,4212.406,3984.541,5891.722,True,4255.33595
2084,,4402.521,4460.561,4467.65,4359.59,4347.325,4164.112,3957.194,5891.722,True,4182.39495
2085,,4305.18,4410.3,4426.31,4303.73,4287.487,4097.025,3925.778,5891.722,True,4089.921
2086,,4277.55,4307.14,4318.34,4225.03,4236.775,4025.794,3893.15,5891.722,False,4063.6725
2087,,4282.681,4303.19,4325.931,4244.081,4169.712,3977.087,3865.994,5891.722,True,4068.54695
2088,,4163.36,4255.46,4256.05,4163.351,4070.475,3928.462,3843.759,5891.722,True,3955.192
2089,,4187.331,4161.351,4241.581,4143.59,3980.9,3881.906,3833.012,5891.722,True,3977.96445
2090,,4009.061,4156.721,4157.391,4009.061,3906.563,3843.331,3821.353,5891.722,True,3808.60795
2091,,3808.081,3971.881,3971.891,3808.081,3814.813,3809.794,3807.4,5891.722,True,3617.67695
2092,,3796.921,3807.001,3836.391,3778.511,3784.462,3783.631,3811.378,5891.722,False,3607.07495
2093,,3776.941,3807.571,3861.511,3756.701,3786.45,3756.675,3830.891,5891.722,True,3588.09395
2094,,3684.331,3789.651,3812.25,3650.25,3782.913,3750.275,3848.394,5891.722,False,3500.11445
2095,,3824.91,3697.97,3830.37,3697.22,3780.1,3754.531,3871.559,5891.722,True,3633.6645
2096,,3825.03,3820.12,3829.68,3773.93,3804.775,3760.506,3898.041,5891.722,False,3633.7785
2097,,3799.19,3816.92,3839.21,3780.03,3782.8,3754.9,3912.003,5891.722,True,3609.2305
2098,,3751.49,3789.87,3797.81,3732.29,3726.9,3759.056,3924.947,5891.722,False,3563.9155
2099,,3832.76,3775.62,3852.93,3764.25,3717.637,3784.119,3941.366,5891.722,True,3641.122
2100,,3743.868,3821.298,3840.988,3722.228,3728.962,3799.375,3954.391,5891.722,True,3556.6746
2101,,3517.598,3710.278,3712.738,3475.268,3716.238,3805.006,3959.919,5891.722,True,3341.7181
2102,,3688.308,3537.438,3706.598,3535.038,3727,3839.125,3966.3,5891.722,False,3503.8926
2103,,3840.408,3743.578,3848.078,3727.558,3791.212,3905.106,3979.544,5891.722,True,3648.3876
2104,,3782.779,3832.229,3835.289,3744.009,3850.6,3946.512,3976.244,5891.722,True,3593.64005
2105,,3746.178,3757.658,3801.898,3644.188,3869.788,3988.587,3966.363,5891.722,False,3558.8691
2106,,3769.328,3764.078,3867.748,3718.158,3893.775,4035.575,3954.05,5891.722,False,3580.8616
2107,,4038.378,3858.518,4067.808,3857.848,3951.25,4069.106,3956.044,5891.722,True,3836.4591
2108,,3946.878,4040.479,4053.408,3912.198,4019,4090.837,3959.516,5891.722,True,3749.5341
2109,,3804.408,3928.208,3929.368,3752.928,4042.425,4098.612,3951.816,5891.722,False,3614.1876
2110,,4066.448,3877.588,4105.988,3850.838,4107.388,4109.406,3963.819,5891.722,False,3863.1256
2111,,4203.128,4051.428,4220.918,3970.348,4177.375,4114.831,3973.569,5891.722,True,3992.9716
2112,,4140.688,4197.278,4208.869,4110.958,4186.962,4093.475,3970.259,5891.722,False,3933.6536
2113,,4268.648,4157.599,4292.198,4138.329,4162.675,4053.981,3956.384,5891.722,True,4055.2156
2114,,4227.588,4252.999,4254.708,4186.178,4154.8,4005.975,3945.45,5891.722,True,4016.2086
2115,,4178.758,4227.568,4246.398,4177.188,4111.425,3944.137,3926.325,5891.722,True,3969.8201
2116,,4043.109,4099.378,4115.729,4025.099,4052.288,3872.525,3906.519,5891.722,False,3840.95355
2117,,4103.519,4075.819,4131.999,4022.779,3999.988,3842.981,3890.381,5891.722,False,3898.34305
2118,,4071.739,4118.269,4146.519,4064.148,3945.288,3828.194,3875.519,5891.722,True,3868.15205
2119,,3953.959,4036.109,4036.349,3834.019,3857.15,3805.019,3854.622,5891.722,True,3756.26105
2120,,3876.069,3931.859,3937.789,3870.229,3776.85,3818.231,3833.047,5891.722,True,3682.26555
2121,,3814.189,3837.869,3861.209,3769.149,3692.762,3832.306,3823.175,5891.722,True,3623.47955
2122,,3694.549,3802.299,3802.299,3684.459,3685.975,3847.044,3816.413,5891.722,True,3509.82155
2123,,3652.889,3677.579,3712.529,3550.739,3711.1,3858.788,3812.522,5891.722,True,3470.24455
2124,,3406.999,3634.629,3635.149,3246.729,3752.887,3884.925,3813.706,5891.722,False,3236.64905
2125,,3804.959,3511.429,3822.409,3503.939,3859.613,3908.512,3816.278,5891.722,False,3614.71105
2126,,3953.099,3803.949,4014.149,3780.029,3971.85,3940.512,3818.641,5891.722,True,3755.44405
2127,,3828.919,3927.949,3991.729,3683.559,4008.113,3937.781,3801.969,5891.722,False,3637.47305
2128,,3906.039,3886.459,4104.199,3849.699,4006.475,3922.844,3780.253,5891.722,False,3710.73705
2129,,4090.899,4168.289,4168.529,4079.869,4016.962,3904.225,3758.341,5891.722,True,3886.35405
2130,,4033.919,4072.579,4091.939,4027.359,3957.413,3847.863,3722.188,5891.722,True,3832.22305
2131,,3907.729,3985.249,3996.849,3888.309,3909.175,3814.044,3690.125,5891.722,True,3712.34255
2132,,3953.889,3919.749,3972.579,3858.509,3867.45,3785.781,3655.325,5891.722,True,3756.19455
2133,,3879.759,3938.949,3939.489,3853.909,3839.212,3766.256,3616.853,5885.482,True,3685.77105
2134,,3849.039,3870.489,3893.189,3849.039,3791.488,3742.488,3585.131,5824.982,True,3656.58705
2135,,3650.799,3831.439,3843.839,3643.079,3738.313,3724.044,3555.784,5796.282,True,3468.25905
2136,,3771.269,3776.629,3805.209,3746.239,3718.913,3696.769,3527.012,5776.212,True,3582.70555
2137,,3716.439,3778.599,3794.159,3705.27,3704.113,3666.156,3496.644,5776.212,True,3530.61705
2138,,3598.0,3700.29,3700.649,3557.199,3693.3,3637.663,3466.538,5715.912,False,3418.1
2139,,3739.049,3604.639,3751.639,3600.209,3693.488,3612.456,3437.587,5715.912,False,3552.09655
2140,,3648.27,3734.419,3769.159,3620.86,3709.775,3596.512,3411.434,5590.852,True,3465.8565
2141,,3696.29,3702.61,3715.37,3629.709,3674.625,3566.206,3376.622,5541.132,False,3511.4755
2142,,3703.52,3724.51,3742.229,3671.81,3628.2,3524.869,3340.091,5541.132,True,3518.344
2143,,3699.3,3701.28,3717.34,3556.61,3582.025,3467.45,3301.119,5541.132,True,3514.335
2144,,3643.81,3686.03,3699.37,3618.78,3531.425,3427.775,3261.647,5541.132,True,3461.6195
2145,,3487.359,3558.709,3568.679,3478.929,3483.25,3387.525,3221.75,5533.532,True,3312.99105
2146,,3499.939,3470.519,3503.889,3435.999,3457.788,3357.256,3186.322,5533.532,True,3324.94205
2147,,3465.109,3493.579,3493.909,3438.879,3421.538,3327.131,3151.884,5533.532,True,3291.85355
2148,,3432.019,3448.279,3467.829,3376.079,3352.875,3295.413,3116.369,5533.532,False,3260.41805
2149,,3462.479,3445.199,3490.809,3418.299,3324.125,3262.719,3083.837,5504.772,True,3289.35505
2150,,3330.799,3431.319,3433.519,3330.799,3291.8,3226.356,3050.781,5448.842,True,3164.25905
2151,,3165.669,3289.279,3297.409,3165.669,3256.725,3187.038,3017.413,5448.842,False,3007.38555
2152,,3297.949,3150.299,3297.949,3065.279,3232.725,3155.313,2988.762,5448.842,False,3133.05155
2153,,3294.209,3304.499,3311.979,3244.929,3237.95,3134.788,2966.813,5448.842,True,3129.49855
2154,,3273.429,3283.599,3288.169,3182.949,3201.313,3095.519,2936.719,5448.842,True,3109.75755
2155,,3177.299,3255.999,3256.569,3177.289,3160.913,3055.975,2906.178,5448.842,True,3018.43405
2156,,3182.779,3169.229,3211.609,3154.109,3117.35,3015.387,2876.35,5448.842,True,3023.64005
2157,,3129.249,3176.439,3176.689,3114.909,3077.9,2976.637,2848.1,5433.751,True,2972.78655
2158,,3092.079,3121.319,3121.539,3059.279,3031.625,2937.325,2821.553,5433.751,True,2937.47505
2159,,3053.349,3081.569,3081.619,2993.109,2989.725,2904.956,2795.356,5433.751,True,2900.68155
2160,,2988.379,3038.169,3043.059,2988.379,2951.038,2875.206,2773.288,5307.421,True,2838.96005
2161,,2921.729,2972.009,2977.459,2911.049,2913.425,2847.788,2752.188,5296.571,True,2775.64255
2162,,2909.499,2945.039,2950.659,2895.419,2875.375,2822.212,2734.156,5296.571,True,2764.02405
2163,,2893.379,2911.819,2924.679,2875.689,2843.025,2798.837,2718.284,5296.571,True,2748.71005
2164,,2861.899,2888.109,2888.329,2852.569,2820.188,2777.919,2702.166,5296.571,True,2718.80405
2165,,2793.959,2850.109,2850.149,2793.959,2799.375,2756.381,2683.775,5231.151,True,2654.26105
2166,,2768.709,2781.779,2801.949,2753.149,2782.15,2737.313,2665.047,5154.851,False,2630.27355
2167,,2802.379,2783.299,2830.079,2782.929,2769.05,2719.563,2651.397,5075.891,True,2662.26005
2168,,2787.239,2797.649,2806.079,2689.109,2754.65,2705.781,2635.909,4995.531,True,2647.87705
2169,,2770.349,2784.019,2789.969,2753.019,2735.65,2685.756,2623.256,4885.831,True,2631.83155
2170,,2725.399,2764.029,2764.399,2713.929,2713.387,2671.369,2606.928,4836.592,True,2589.12905
2171,,2710.36,2716.27,2726.62,2653.79,2692.475,2656.587,2604.113,4836.592,False,2574.842
2172,,2720.459,2711.32,2740.28,2702.409,2670.075,2646.1,2602.134,4836.592,True,2584.43605
2173,,2685.929,2702.599,2703.0,2666.889,2656.913,2637.731,2600,4803.572,True,2551.63255
2174,,2669.64,2672.77,2674.47,2645.25,2635.863,2626.413,2594.288,4779.142,False,2536.158
2175,,2533.71,2659.41,2674.8,2523.3,2629.35,2611.169,2586.781,4779.142,True,2407.0245
2176,,2656.01,2604.23,2665.39,2576.32,2620.7,2592.781,2578.078,4779.142,True,2523.2095
2177,,2595.54,2645.55,2645.88,2595.54,2622.125,2583.231,2567.728,4771.582,True,2465.763
2178,,2609.93,2597.36,2625.12,2546.65,2618.55,2566.038,2555.984,4771.582,False,2479.4335
2179,,2620.72,2640.17,2641.63,2605.23,2616.962,2560.756,2544.606,4704.191,True,2489.684
2180,,2612.96,2616.17,2619.5,2563.37,2592.988,2542.488,2528.397,4599.251,False,2482.312
2181,,2632.8,2611.39,2643.81,2587.49,2564.863,2551.637,2511.178,4496.251,True,2501.16
2182,,2597.72,2627.63,2628.45,2565.11,2544.337,2558.169,2495.509,4496.251,True,2467.834
2183,,2532.98,2589.44,2594.46,2532.15,2513.525,2562.269,2483.887,4467.65,True,2406.331
2184,,2467.74,2520.29,2539.45,2452.14,2504.55,2562.163,2473.681,4426.31,False,2344.353
2185,,2503.82,2475.61,2541.82,2409.72,2491.988,2562.394,2475.259,4325.931,True,2378.629
2186,,2468.67,2508.73,2523.86,2455.82,2538.413,2563.375,2480.328,4325.931,False,2345.2365
2187,,2550.26,2473.54,2550.33,2439.5,2572,2552.225,2480.536,4292.198,False,2422.747
2188,,2413.42,2544.57,2554.23,2413.33,2611.012,2545.931,2479.5,4292.198,False,2292.749
2189,,2717.81,2457.49,2719.52,2454.92,2619.775,2528.456,2479.092,4292.198,True,2581.9195
2190,,2679.26,2707.68,2710.301,2641.121,2632.8,2514.306,2481.625,4292.198,False,2545.297
2191,,2692.67,2676.74,2717.57,2660.49,2588.337,2470.719,2470.806,4292.198,True,2558.0365
2192,,2607.63,2668.63,2669.18,2607.63,2532.45,2432.85,2456.775,4292.198,True,2477.2485
2193,,2527.56,2588.35,2594.66,2520.53,2480.85,2405.506,2439.198,4292.198,True,2401.182
2194,,2498.34,2522.63,2526.23,2489.66,2437.137,2385.2,2425.227,4292.198,True,2373.423
2195,,2397.85,2485.39,2485.76,2396.79,2395.813,2388.125,2416.789,4292.198,True,2277.9575
2196,,2412.64,2397.25,2417.64,2376.02,2353.1,2397.281,2406.887,4292.198,True,2292.008
2197,,2376.63,2410.6,2415.96,2354.7,2333.25,2408.847,2395.712,4292.198,True,2257.7985
2198,,2330.43,2369.79,2390.87,2330.43,2330.163,2413.069,2386.762,4292.198,True,2213.9085
2199,,2271.37,2316.04,2316.7,2198.9,2333.262,2429.728,2381.07,4292.198,True,2157.8015
2200,,2282.77,2271.8,2304.32,2247.93,2380.438,2448.944,2375.275,4292.198,False,2168.6315
2201,,2397.06,2298.0,2403.62,2293.28,2441.462,2470.894,2368.262,4292.198,False,2277.207
2202,,2350.6,2395.17,2410.42,2310.57,2484.444,2480.7,2357.006,4292.198,False,2233.07
2203,,2544.3,2385.33,2548.18,2367.67,2495.975,2472.891,2340.602,4292.198,False,2417.085
2204,,2586.52,2551.88,2599.45,2531.78,2526.194,2465.253,2323.387,4292.198,True,2457.194
2205,,2529.94,2576.92,2582.41,2521.5,2517.45,2445.453,2294.791,4292.198,True,2403.443
2206,,2415.75,2512.92,2524.24,2356.98,2500.325,2416.494,2265.087,4292.198,False,2294.9625
2207,,2512.46,2452.83,2529.43,2449.05,2476.956,2382.578,2236.355,4292.198,False,2386.837
2208,,2508.52,2536.43,2556.1,2489.93,2449.806,2360.456,2210.667,4292.198,True,2383.094
2209,,2508.26,2508.13,2516.59,2415.11,2404.313,2332.413,2178.63,4292.198,True,2382.847
