,date,open,close,high,low,ma5,ma10,ma20,KDJ.K,KDJ.D,KDJ.J,magtma,gt_ma,lt_ma,ma_up,ma_down,ma_crossup,kdj_up,kdj_down,all,earning,stoploss_point,stoploss,earning_with_stoploss
2165, 2007/04/02,3597.779,3639.929,3639.979,3575.379,3595.788,3555.225,3452.569,113.151,108.147,10.008,True,False,True,True,False,False,True,False,False,0.0,3238.0011,0.0,0.0
2166, 2007/03/30,3539.919,3584.099,3590.069,3513.409,3591.575,3532.575,3429.147,111.235,106.897,8.678,True,False,True,True,False,False,True,False,False,0.0,3185.9271,0.0,0.0
2167, 2007/03/29,3588.759,3549.129,3604.999,3526.729,3585.175,3513.644,3407.909,112.857,105.812,14.09,True,False,True,True,False,False,True,False,False,0.0,3229.8831,0.0,0.0
2168, 2007/03/28,3620.169,3591.299,3628.49,3471.719,3572.675,3500.706,3385.625,116.845,104.051,25.589,True,True,True,True,False,False,True,False,False,0.0,3258.1521,0.0,0.0
2169, 2007/03/27,3621.229,3614.449,3623.1,3582.629,3549.15,3475.95,3364.984,115.942,100.852,30.181,True,True,True,True,False,False,True,False,False,0.0,3259.1061,0.0,0.0
2170, 2007/03/26,3561.959,3618.929,3619.589,3561.959,3514.663,3451.288,3339.431,110.747,97.079,27.334,True,False,True,True,False,False,True,False,False,0.0,3205.7631,0.0,0.0
2171, 2007/03/23,3487.739,3552.099,3552.099,3458.499,3473.575,3426.325,3329.709,102.048,93.663,16.771,True,True,True,True,False,False,True,False,False,0.0,3138.9651,0.0,0.0
2172, 2007/03/22,3478.719,3486.639,3519.669,3476.969,3442.113,3404.425,3321.881,96.266,91.566,9.399,True,False,True,True,False,False,True,False,False,0.0,3130.8471,0.0,0.0
2173, 2007/03/21,3453.639,3473.589,3473.589,3427.449,3428.738,3391.881,3316.313,94.15,90.391,7.518,True,False,True,True,False,False,True,False,False,0.0,3108.2751,0.0,0.0
2174, 2007/03/20,3416.339,3442.099,3448.459,3397.889,3402.75,3374.544,3307.775,91.409,89.452,3.915,True,False,True,True,False,False,True,False,False,0.0,3074.7051,0.0,0.0
2175, 2007/03/19,3289.869,3413.409,3430.459,3270.49,3387.913,3349.913,3298.784,89.787,88.962,1.65,True,False,True,True,False,False,True,False,False,0.0,2960.8821,0.0,0.0
2176, 2007/03/16,3432.239,3394.809,3439.669,3336.999,3379.075,3325.719,3289.109,89.332,88.756,1.153,True,False,True,True,False,False,True,False,False,0.0,3089.0151,0.0,0.0
2177, 2007/03/15,3340.609,3419.769,3419.769,3340.609,3366.738,3302.175,3275.584,89.346,88.612,1.468,True,False,True,True,False,False,False,True,False,0.0,3006.5481,0.0,0.0
2178, 2007/03/14,3346.24,3343.649,3364.79,3256.75,3355.025,3270.544,3260.484,85.522,88.428,-5.811,True,True,True,True,False,False,False,True,False,0.0,3011.616,0.0,0.0
2179, 2007/03/13,3372.609,3367.879,3379.399,3347.179,3346.337,3254.019,3248.108,87.149,89.155,-4.011,True,False,True,True,False,False,False,True,False,0.0,3035.3481,0.0,0.0
2180, 2007/03/12,3346.849,3369.279,3382.449,3307.259,3311.913,3227.575,3233.678,85.49,89.656,-8.332,True,True,True,True,False,True,False,True,False,0.0,3012.1641,0.0,0.0
2181, 2007/03/09,3363.609,3333.139,3373.769,3313.919,3272.363,3233.094,3218.956,81.987,90.698,-17.422,True,True,True,True,False,False,False,True,False,0.0,3027.2481,0.0,0.0
2182, 2007/03/08,3308.01,3361.169,3361.169,3281.159,3237.613,3239.337,3206.661,80.002,92.875,-25.746,True,True,True,True,False,False,False,True,False,0.0,2977.209,0.0,0.0
2183, 2007/03/07,3200.31,3300.219,3305.74,3200.31,3186.063,3240.744,3195.161,73.452,96.093,-45.283,True,False,True,True,False,False,False,True,False,0.0,2880.279,0.0,0.0
2184, 2007/03/06,3163.169,3195.75,3206.619,3138.439,3161.7,3241.006,3184.139,70.229,101.754,-63.05,True,False,True,False,True,False,False,True,False,0.0,2846.8521,0.0,0.0
2185, 2007/03/05,3164.12,3171.5,3213.28,3092.66,3143.238,3247.656,3185.898,75.73,109.635,-67.81,True,False,True,False,True,False,False,True,False,0.0,2847.708,0.0,0.0
2186, 2007/03/02,3107.25,3159.37,3180.07,3107.25,3193.825,3252.5,3186.475,84.12,118.111,-67.983,True,False,True,False,True,False,False,True,False,0.0,2796.525,0.0,0.0
2187, 2007/03/01,3192.26,3103.449,3192.26,3061.669,3241.063,3248.994,3185.238,94.839,126.609,-63.541,True,False,True,False,True,False,False,True,False,0.0,2873.034,0.0,0.0
2188, 2007/02/28,3085.669,3178.459,3182.78,3080.389,3295.425,3250.425,3186.363,112.835,134.552,-43.434,True,False,True,False,True,False,False,True,False,0.0,2777.1021,0.0,0.0
2189, 2007/02/27,3422.159,3103.409,3424.119,3100.959,3320.313,3242.197,3190.342,126.526,139.981,-26.91,True,True,True,True,False,False,True,False,False,0.0,3079.9431,0.0,0.0
2190, 2007/02/26,3395.939,3424.479,3424.479,3358.859,3352.075,3239.781,3196.644,149.801,143.345,12.913,True,True,True,True,False,False,True,False,False,0.0,3056.3451,0.0,0.0
2191, 2007/02/16,3393.83,3395.53,3433.67,3374.79,3311.175,3204.819,3190.333,144.64,141.731,5.818,True,True,True,True,False,False,False,True,False,0.0,3054.447,0.0,0.0
2192, 2007/02/15,3307.24,3375.29,3379.26,3307.24,3256.925,3173.984,3176.923,138.895,141.003,-4.216,True,True,True,True,False,False,False,True,False,0.0,2976.516,0.0,0.0
2193, 2007/02/14,3265.07,3302.82,3309.29,3259.969,3205.425,3149.578,3157.281,131.604,141.53,-19.853,True,True,True,True,False,False,False,True,False,0.0,2938.563,0.0,0.0
2194, 2007/02/13,3229.419,3262.26,3262.26,3212.429,3164.081,3127.272,3135.547,127.762,144.012,-32.5,True,False,True,True,False,True,False,True,False,0.0,2906.4771,0.0,0.0
2195, 2007/02/12,3125.02,3219.969,3221.229,3114.229,3127.488,3124.141,3116.413,125.129,148.074,-45.89,True,True,True,True,False,False,False,True,False,0.0,2812.518,0.0,0.0
2196, 2007/02/09,3113.01,3124.28,3133.399,3098.669,3098.462,3120.45,3093.245,124.255,153.811,-59.111,True,False,True,False,True,False,False,True,False,0.0,2801.709,0.0,0.0
2197, 2007/02/08,3099.61,3117.76,3117.76,3077.74,3091.044,3121.481,3067.684,131.075,161.2,-60.248,True,False,True,True,False,False,False,True,False,0.0,2789.649,0.0,0.0
2198, 2007/02/07,3081.28,3096.16,3126.61,3072.34,3093.731,3122.3,3045.783,138.538,168.731,-60.386,True,False,True,False,True,False,False,True,False,0.0,2773.152,0.0,0.0
2199, 2007/02/06,3058.67,3079.29,3079.29,2991.11,3090.462,3138.488,3024.056,148.246,176.279,-56.065,True,False,True,False,True,False,False,True,False,0.0,2752.803,0.0,0.0
2200, 2007/02/05,3069.81,3074.82,3100.969,3035.36,3120.794,3153.506,3000.872,160.199,183.287,-46.175,True,False,True,False,True,False,False,True,False,0.0,2762.829,0.0,0.0
2201, 2007/02/02,3125.639,3087.209,3139.019,3076.909,3142.438,3175.847,2976.525,173.581,189.059,-30.955,True,False,True,True,False,False,False,True,False,0.0,2813.0751,0.0,0.0
2202, 2007/02/01,3058.56,3131.189,3138.05,3014.79,3151.919,3179.863,2948.681,186.875,192.928,-12.107,True,False,True,False,True,False,True,False,False,0.0,2752.704,0.0,0.0
2203, 2007/01/31,3222.81,3079.81,3240.82,3039.06,3150.869,3164.984,2914.611,196.646,194.442,4.408,True,False,True,True,False,False,True,False,False,0.0,2900.529,0.0,0.0
2204, 2007/01/30,3193.82,3230.92,3253.02,3171.79,3186.512,3143.822,2884.005,211.489,193.891,35.196,True,False,True,False,True,False,True,False,False,0.0,2874.438,0.0,0.0
2205, 2007/01/29,3131.219,3183.05,3196.199,3119.899,3186.219,3108.684,2843.277,211.971,189.491,44.96,True,False,True,True,False,False,True,False,False,0.0,2818.0971,0.0,0.0
2206, 2007/01/26,3077.439,3134.629,3154.51,2979.209,3209.256,3066.041,2806.672,214.378,183.871,61.014,True,False,True,True,False,False,True,False,False,0.0,2769.6951,0.0,0.0
2207, 2007/01/25,3235.219,3125.909,3235.219,3119.199,3207.806,3013.887,2772.428,219.262,176.244,86.036,True,False,True,True,False,False,True,False,False,0.0,2911.6971,0.0,0.0
2208, 2007/01/24,3217.15,3258.06,3268.37,3166.49,3179.1,2969.266,2739.97,223.194,165.49,115.409,True,True,True,True,False,False,True,False,False,0.0,2895.435,0.0,0.0
2209, 2007/01/23,3308.05,3229.45,3321.13,3166.52,3101.131,2909.625,2699.408,211.512,151.064,120.896,True,True,True,True,False,False,True,False,False,0.0,2977.245,0.0,0.0
2210, 2007/01/22,3188.09,3298.21,3298.67,3180.84,3031.15,2848.238,2661.525,196.437,135.952,120.97,True,True,True,True,False,False,True,False,False,0.0,2869.281,0.0,0.0
2211, 2007/01/19,2998.17,3127.38,3128.05,2998.17,2922.825,2777.203,2622.278,167.337,120.831,93.014,True,True,True,True,False,False,True,False,False,0.0,2698.353,0.0,0.0
2212, 2007/01/18,2864.88,2982.41,2984.93,2854.3,2819.969,2717.5,2588.103,145.156,109.204,71.903,True,True,True,True,False,False,True,False,False,0.0,2578.392,0.0,0.0
2213, 2007/01/17,2886.93,2868.18,2983.36,2784.19,2759.431,2664.238,2560.583,129.493,100.216,58.554,True,True,True,True,False,False,True,False,False,0.0,2598.237,0.0,0.0
2214, 2007/01/16,2771.08,2879.58,2879.94,2766.99,2718.119,2624.188,2536.491,119.249,92.897,52.704,True,False,True,True,False,False,True,False,False,0.0,2493.972,0.0,0.0
2215, 2007/01/15,2610.36,2756.58,2757.44,2610.36,2665.325,2577.869,2510.761,103.278,86.309,33.939,True,False,True,True,False,False,True,False,False,0.0,2349.324,0.0,0.0
2216, 2007/01/12,2666.56,2613.1,2701.939,2609.11,2631.581,2547.303,2489.467,93.915,82.066,23.698,True,True,True,True,False,False,True,False,False,0.0,2399.904,0.0,0.0
2217, 2007/01/11,2664.199,2679.709,2732.699,2649.99,2615.031,2530.969,2472.789,95.208,79.104,32.207,True,True,True,True,False,False,True,False,False,0.0,2397.7791,0.0,0.0
2218, 2007/01/10,2621.019,2661.629,2661.629,2601.329,2569.044,2510.675,2451.68,88.69,75.078,27.224,True,True,True,True,False,False,True,False,False,0.0,2358.9171,0.0,0.0
2219, 2007/01/09,2597.219,2615.609,2628.55,2586.099,2530.256,2489.191,2429.458,80.923,71.675,18.495,True,True,True,True,False,True,True,False,False,0.0,2337.4971,0.0,0.0
2220, 2007/01/08,2536.589,2587.859,2587.859,2535.479,2490.413,2474.813,2411.73,74.517,69.363,10.307,True,False,True,True,False,False,True,False,False,0.0,2282.9301,0.0,0.0
2221, 2007/01/05,2446.069,2530.349,2531.709,2437.299,2463.025,2467.353,2396.805,68.082,68.075,0.015,True,False,True,False,True,False,False,True,False,0.0,2201.4621,0.0,0.0
2222, 2007/01/04,2483.469,2449.769,2509.039,2446.359,2446.906,2458.706,2385.73,64.735,68.073,-6.677,True,False,True,True,False,False,False,True,False,0.0,2235.1221,0.0,0.0
2223, 2006/12/29,2420.839,2467.699,2480.799,2420.099,2452.306,2456.928,2379.68,67.725,68.908,-2.366,True,False,True,False,True,False,False,True,False,0.0,2178.7551,0.0,0.0
2224, 2006/12/28,2451.919,2416.359,2460.349,2396.939,2448.125,2448.794,2370.797,68.73,69.203,-0.946,True,False,True,False,True,False,True,False,False,0.0,2206.7271,0.0,0.0
2225, 2006/12/27,2441.959,2450.959,2467.089,2437.299,2459.212,2443.653,2364.042,74.242,69.322,9.841,True,False,True,True,False,False,True,False,False,0.0,2197.7631,0.0,0.0
2226, 2006/12/26,2480.259,2449.739,2497.169,2434.029,2471.681,2431.631,2354.22,76.674,68.092,17.165,True,False,True,True,False,False,True,False,False,0.0,2232.2331,0.0,0.0
2227, 2006/12/25,2448.089,2476.779,2504.099,2448.089,2470.506,2414.609,2343.203,78.787,65.946,25.681,False,False,True,True,False,False,True,False,False,0.0,2203.2801,0.0,0.0
2228, 2006/12/22,2455.219,2446.789,2480.279,2432.679,2461.55,2392.684,2329.363,77.584,62.736,29.697,False,True,True,True,False,False,True,False,False,0.0,2209.6971,0.0,0.0
2229, 2006/12/21,2516.739,2471.799,2540.439,2468.199,2449.462,2369.725,2315.416,77.975,59.024,37.902,False,False,True,True,False,False,True,False,False,0.0,2265.0651,0.0,0.0
2230, 2006/12/20,2433.009,2513.299,2518.999,2408.619,2428.094,2348.647,2299.677,74.792,54.286,41.013,False,True,True,True,False,False,True,False,False,0.0,2189.7081,0.0,0.0
2231, 2006/12/19,2436.709,2443.869,2449.669,2403.32,2391.581,2326.256,2281.644,65.417,49.159,32.515,False,True,True,True,False,False,True,False,False,0.0,2193.0381,0.0,0.0
2232, 2006/12/18,2387.09,2431.99,2435.41,2387.09,2358.712,2312.753,2264.767,59.568,45.095,28.947,False,True,True,True,False,True,True,False,False,0.0,2148.381,0.0,0.0
2233, 2006/12/15,2367.74,2386.34,2387.719,2355.76,2323.819,2302.431,2247.5,52.447,41.477,21.94,False,True,True,True,False,False,True,False,False,0.0,2130.966,0.0,0.0
2234, 2006/12/14,2330.629,2364.979,2367.179,2329.039,2289.988,2292.8,2233.65,47.242,38.734,17.016,False,True,True,True,False,False,True,False,False,0.0,2097.5661,0.0,0.0
2235, 2006/12/13,2282.429,2330.719,2330.719,2272.729,2269.2,2284.431,2220.408,42.086,36.607,10.959,False,False,True,False,True,False,True,False,False,0.0,2054.1861,0.0,0.0
2236, 2006/12/12,2260.929,2279.53,2284.79,2250.51,2260.931,2276.809,2208.597,38.382,35.237,6.29,False,False,True,False,True,False,True,False,False,0.0,2034.8361,0.0,0.0
2237, 2006/12/11,2207.01,2257.51,2257.51,2207.01,2266.794,2271.797,2196.652,38.308,34.451,7.714,False,False,True,False,True,False,True,False,False,0.0,1986.309,0.0,0.0
2238, 2006/12/08,2242.76,2217.189,2266.84,2212.169,2281.044,2266.041,2184.766,39.898,33.487,12.824,False,False,True,False,True,False,True,False,False,0.0,2018.484,0.0,0.0
2239, 2006/12/07,2287.88,2261.03,2310.39,2261.03,2295.613,2261.106,2177.894,45.453,31.884,27.139,False,False,True,True,False,False,True,False,False,0.0,2059.092,0.0,0.0
2240, 2006/12/06,2306.59,2289.4,2314.08,2230.93,2299.663,2250.706,2171.334,47.418,28.491,37.853,False,True,True,True,False,False,True,False,False,0.0,2075.931,0.0,0.0
2241, 2006/12/05,2330.04,2308.82,2337.84,2300.29,2292.688,2237.031,2162.18,46.348,23.76,45.176,False,True,True,True,False,False,True,False,False,0.0,2097.036,0.0,0.0
2242, 2006/12/04,2290.729,2328.8,2352.84,2290.729,2276.8,2216.781,2151.436,42.33,18.113,48.435,False,True,True,True,False,False,True,False,False,0.0,2061.6561,0.0,0.0
2243, 2006/12/01,2277.969,2290.01,2296.599,2273.409,2251.038,2192.569,2139.169,34.552,12.058,44.988,False,True,True,True,False,False,True,False,False,0.0,2050.1721,0.0,0.0
2244, 2006/11/30,2256.81,2281.28,2287.58,2253.729,2226.6,2174.5,2130.016,28.072,6.435,43.274,False,False,True,True,False,False,True,False,False,0.0,2031.129,0.0,0.0
2245, 2006/11/29,2209.11,2254.5,2256.48,2183.57,2201.75,2156.384,2120.886,20.281,1.026,38.511,False,True,True,True,False,False,True,False,False,0.0,1988.199,0.0,0.0
2246, 2006/11/28,2201.63,2229.41,2229.72,2195.57,2181.375,2140.384,2114.505,12.769,-3.788,33.114,False,True,True,True,False,False,True,False,False,0.0,1981.467,0.0,0.0
2247, 2006/11/27,2173.53,2199.97,2200.36,2167.05,2156.762,2121.506,2109.692,5.549,-7.928,26.954,False,False,True,True,False,False,True,False,False,0.0,1956.177,0.0,0.0
2248, 2006/11/24,2155.21,2167.86,2170.56,2130.18,2134.1,2103.491,2105.727,-0.748,-11.297,21.097,False,True,True,True,False,False,True,False,False,0.0,1939.689,0.0,0.0
2249, 2006/11/23,2150.14,2157.03,2157.03,2135.5,2122.4,2094.681,2104.558,-5.506,-13.934,16.856,False,False,True,True,False,False,True,False,False,0.0,1935.126,0.0,0.0
2250, 2006/11/22,2103.2,2152.62,2161.98,2096.03,2111.019,2091.962,2104.953,-10.396,-16.041,11.29,False,False,True,True,False,False,True,False,False,0.0,1892.88,0.0,0.0
2251, 2006/11/21,2085.48,2106.35,2109.02,2064.13,2099.394,2087.328,2106.416,-16.037,-17.452,2.83,False,False,True,True,False,True,False,True,False,0.0,1876.932,0.0,0.0
2252, 2006/11/20,2113.92,2086.65,2115.18,2063.31,2086.25,2086.091,2109.697,-18.293,-17.806,-0.974,False,True,True,True,False,False,False,True,False,0.0,1902.528,0.0,0.0
2253, 2006/11/17,2096.15,2109.33,2111.69,2077.11,2072.881,2085.769,2111.869,-18.9,-17.684,-2.432,False,True,True,False,True,False,False,True,False,0.0,1886.535,0.0,0.0
2254, 2006/11/16,2095.62,2100.15,2130.48,2095.62,2066.962,2085.531,2116.1,-21.709,-17.38,-8.658,False,False,True,False,True,False,False,True,False,0.0,1886.058,0.0,0.0
2255, 2006/11/15,2042.15,2094.5,2100.07,2036.76,2072.906,2085.387,2121.894,-24.045,-16.298,-15.493,False,False,True,False,True,False,False,True,False,0.0,1837.935,0.0,0.0
2256, 2006/11/14,2014.72,2040.61,2041.36,1995.65,2075.262,2088.625,2127.025,-26.101,-14.361,-23.478,False,False,True,False,True,False,False,True,False,0.0,1813.248,0.0,0.0
2257, 2006/11/13,2072.34,2019.81,2074.34,2009.99,2085.931,2097.878,2133.913,-22.858,-11.427,-22.862,False,False,True,False,True,False,False,True,False,0.0,1865.106,0.0,0.0
2258, 2006/11/10,2129.07,2079.75,2129.38,2066.17,2098.656,2107.962,2142.281,-16.268,-8.569,-15.399,False,False,True,True,False,False,False,True,False,0.0,1916.163,0.0,0.0
2259, 2006/11/09,2105.24,2129.86,2130.899,2096.689,2104.1,2114.434,2148.783,-13.724,-6.644,-14.16,False,False,True,False,True,False,False,True,False,0.0,1894.716,0.0,0.0
2260, 2006/11/08,2092.949,2106.27,2106.99,2077.29,2097.869,2117.944,2153.087,-15.38,-4.874,-21.011,False,False,True,False,True,False,False,True,False,0.0,1883.6541,0.0,0.0
2261, 2006/11/07,2083.26,2093.979,2098.05,2061.81,2101.988,2125.503,2160.859,-14.867,-2.248,-25.238,False,False,True,False,True,False,False,True,False,0.0,1874.934,0.0,0.0
2262, 2006/11/06,2098.069,2083.429,2101.489,2081.729,2109.825,2133.303,2168.155,-12.745,0.907,-27.304,False,False,True,False,True,False,False,True,False,0.0,1888.2621,0.0,0.0
2263, 2006/11/03,2095.679,2106.969,2115.449,2095.679,2117.269,2137.969,2175.991,-8.777,4.32,-26.194,False,False,True,False,True,False,False,True,False,0.0,1886.1111,0.0,0.0
2264, 2006/11/02,2123.629,2098.689,2123.629,2082.059,2124.769,2146.669,2180.761,-5.981,7.594,-27.151,False,False,True,False,True,False,False,True,False,0.0,1911.2661,0.0,0.0
2265, 2006/11/01,2134.459,2126.879,2139.669,2113.869,2138.019,2158.4,2184.955,-1.483,10.988,-24.942,False,False,True,False,True,False,False,True,False,0.0,1921.0131,0.0,0.0
2266, 2006/10/31,2119.699,2133.159,2134.279,2117.699,2149.019,2165.425,2186.433,1.41,14.106,-25.392,True,False,True,False,True,False,False,True,False,0.0,1907.7291,0.0,0.0
2267, 2006/10/30,2128.549,2120.629,2128.549,2102.609,2156.781,2169.947,2187.542,4.442,17.28,-25.676,True,False,True,False,True,False,False,True,False,0.0,1915.6941,0.0,0.0
2268, 2006/10/27,2162.479,2144.479,2163.159,2118.369,2158.669,2176.6,2191.172,9.524,20.49,-21.932,True,False,True,False,True,False,False,True,False,0.0,1946.2311,0.0,0.0
2269, 2006/10/26,2181.589,2164.939,2182.169,2154.569,2168.569,2183.131,2192.994,13.443,23.231,-19.577,True,False,True,False,True,False,False,True,False,0.0,1963.4301,0.0,0.0
2270, 2006/10/25,2172.539,2181.869,2201.099,2167.139,2178.781,2188.231,2193.091,16.166,25.678,-19.025,True,False,True,False,True,False,False,True,False,0.0,1955.2851,0.0,0.0
2271, 2006/10/24,2127.219,2171.969,2173.279,2127.219,2181.831,2196.216,2190.958,17.683,28.056,-20.747,True,False,True,False,True,False,False,True,False,0.0,1914.4971,0.0,0.0
2272, 2006/10/23,2190.819,2130.099,2192.579,2125.109,2183.113,2203.006,2188.891,20.37,30.65,-20.559,True,False,True,False,True,False,False,True,False,0.0,1971.7371,0.0,0.0
2273, 2006/10/20,2214.128,2193.958,2217.818,2191.778,2194.531,2214.012,2188.124,27.766,33.219,-10.906,True,False,True,True,False,False,False,True,False,0.0,1992.7152,0.0,0.0
2274, 2006/10/19,2198.809,2215.999,2220.369,2196.499,2197.694,2214.853,2183.036,30.301,34.583,-8.564,False,False,True,False,True,False,False,True,False,0.0,1978.9281,0.0,0.0
2275, 2006/10/18,2178.099,2197.139,2197.689,2172.579,2197.681,2211.509,2176.055,30.851,35.653,-9.605,False,False,True,False,True,False,False,True,False,0.0,1960.2891,0.0,0.0
2276, 2006/10/17,2182.549,2178.349,2189.208,2172.479,2210.6,2207.441,2171.067,33.024,36.854,-7.659,False,False,True,False,True,False,False,True,False,0.0,1964.2941,0.0,0.0
2277, 2006/10/16,2210.648,2187.208,2214.808,2182.578,2222.9,2205.137,2168.023,37.231,37.811,-1.159,False,False,True,True,False,False,True,False,False,0.0,1989.5832,0.0,0.0
2278, 2006/10/13,2208.369,2209.759,2218.449,2195.969,2233.494,2205.744,2164.448,41.157,37.956,6.403,False,False,True,True,False,False,True,False,False,0.0,1987.5321,0.0,0.0
2279, 2006/10/12,2261.169,2215.939,2261.169,2215.289,2232.012,2202.856,2159.688,43.274,37.156,12.236,False,True,True,True,False,False,True,False,False,0.0,2035.0521,0.0,0.0
2280, 2006/10/11,2233.329,2261.729,2261.729,2231.069,2225.337,2197.95,2153.745,44.717,35.626,18.181,False,True,True,True,False,False,True,False,False,0.0,2009.9961,0.0,0.0
2281, 2006/10/10,2242.299,2239.859,2251.299,2223.209,2204.281,2185.7,2146.055,41.246,33.354,15.784,False,True,True,True,False,False,True,False,False,0.0,2018.0691,0.0,0.0
2282, 2006/10/09,2213.269,2240.169,2240.169,2207.569,2187.375,2174.775,2139.808,38.442,31.381,14.123,False,True,True,True,False,False,True,False,False,0.0,1991.9421,0.0,0.0
2283, 2006/09/29,2186.929,2202.389,2209.699,2185.829,2177.994,2162.234,2135.275,34.273,29.615,9.315,False,False,True,True,False,False,True,False,False,0.0,1968.2361,0.0,0.0
2284, 2006/09/28,2158.549,2182.539,2187.639,2153.929,2173.7,2151.219,2129.738,32.3,28.451,7.698,False,False,True,True,False,False,True,False,False,0.0,1942.6941,0.0,0.0
2285, 2006/09/27,2151.269,2156.459,2163.999,2136.289,2170.563,2140.6,2125.533,31.333,27.489,7.688,False,False,True,True,False,False,True,False,False,0.0,1936.1421,0.0,0.0
2286, 2006/09/26,2192.729,2155.329,2201.539,2152.529,2167.119,2134.694,2122.352,32.298,26.527,11.541,False,True,True,True,False,False,True,False,False,0.0,1973.4561,0.0,0.0
2287, 2006/09/25,2179.429,2193.249,2214.279,2170.429,2162.175,2130.909,2119.411,33.175,25.085,16.181,False,True,True,True,False,False,True,False,False,0.0,1961.4861,0.0,0.0
2288, 2006/09/22,2166.339,2180.919,2193.959,2157.149,2146.475,2123.153,2111.928,29.951,23.062,13.778,False,True,True,True,False,False,True,False,False,0.0,1949.7051,0.0,0.0
2289, 2006/09/21,2135.739,2166.859,2167.449,2133.239,2128.738,2116.519,2103.486,26.656,21.34,10.633,False,True,True,True,False,True,True,False,False,0.0,1922.1651,0.0,0.0
2290, 2006/09/20,2130.559,2139.229,2144.349,2114.299,2110.637,2109.541,2095.192,23.494,20.011,6.967,False,True,True,True,False,False,True,False,False,0.0,1917.5031,0.0,0.0
2291, 2006/09/19,2118.199,2130.629,2132.519,2110.419,2102.269,2106.409,2086.653,21.93,19.14,5.58,False,False,True,False,True,False,True,False,False,0.0,1906.3791,0.0,0.0
2292, 2006/09/18,2095.419,2114.749,2114.749,2089.309,2099.644,2104.841,2078.245,20.49,18.442,4.096,False,False,True,False,True,False,True,False,False,0.0,1885.8771,0.0,0.0
2293, 2006/09/15,2077.629,2092.199,2095.029,2073.559,2099.831,2108.316,2069.16,19.971,17.93,4.082,False,False,True,False,True,False,True,False,False,0.0,1869.8661,0.0,0.0
2294, 2006/09/14,2090.639,2076.389,2093.679,2054.349,2104.3,2108.256,2060.178,21.314,17.42,7.788,False,False,True,False,True,False,True,False,False,0.0,1881.5751,0.0,0.0
2295, 2006/09/13,2115.289,2097.349,2126.639,2096.849,2108.444,2110.466,2053.161,24.328,16.447,15.763,False,False,True,True,False,False,True,False,False,0.0,1903.7601,0.0,0.0
2296, 2006/09/12,2113.349,2117.519,2122.089,2107.969,2110.55,2110.009,2046.336,25.687,14.476,22.422,False,False,True,False,True,False,True,False,False,0.0,1902.0141,0.0,0.0
2297, 2006/09/11,2111.079,2115.669,2115.669,2084.799,2110.038,2107.913,2036.93,24.994,11.674,26.642,False,False,True,True,False,False,True,False,False,0.0,1899.9711,0.0,0.0
2298, 2006/09/08,2094.069,2114.579,2118.099,2082.389,2116.8,2100.703,2026.274,23.935,8.343,31.184,False,False,True,False,True,False,True,False,False,0.0,1884.6621,0.0,0.0
2299, 2006/09/07,2110.679,2097.079,2110.679,2081.409,2112.212,2090.453,2018.295,22.345,4.445,35.8,False,False,True,True,False,False,True,False,False,0.0,1899.6111,0.0,0.0
2300, 2006/09/06,2111.549,2107.919,2118.309,2089.289,2112.488,2080.844,2009.666,21.774,-0.03,43.607,False,False,True,True,False,False,True,False,False,0.0,1900.3941,0.0,0.0
2301, 2006/09/05,2146.919,2114.939,2146.919,2106.719,2109.469,2066.897,1999.351,19.624,-5.481,50.208,False,False,True,True,False,False,True,False,False,0.0,1932.2271,0.0,0.0
2302, 2006/09/04,2087.829,2149.479,2149.479,2085.249,2105.788,2051.648,1989.075,15.879,-11.757,55.27,False,False,True,True,False,False,True,False,False,0.0,1879.0461,0.0,0.0
2303, 2006/09/01,2100.069,2091.639,2108.039,2068.219,2084.606,2030.005,1975.039,7.351,-18.665,52.033,False,True,True,True,False,False,True,False,False,0.0,1890.0621,0.0,0.0
2304, 2006/08/31,2093.779,2098.449,2103.549,2085.779,2068.694,2012.1,1965.4,2.249,-25.169,54.837,False,True,True,True,False,False,True,False,False,0.0,1884.4011,0.0,0.0
2305, 2006/08/30,2091.369,2092.829,2095.399,2071.579,2049.2,1995.856,1958.675,-4.989,-32.024,54.071,False,True,True,True,False,False,True,False,False,0.0,1882.2321,0.0,0.0
2306, 2006/08/29,2046.639,2096.529,2116.879,2046.529,2024.325,1982.662,1953.404,-13.582,-38.783,50.402,False,True,True,True,False,False,True,False,False,0.0,1841.9751,0.0,0.0
2307, 2006/08/28,2017.039,2043.599,2046.579,2015.719,1997.509,1965.947,1947.995,-24.73,-45.083,40.707,False,True,True,True,False,False,True,False,False,0.0,1815.3351,0.0,0.0
2308, 2006/08/25,2000.399,2012.059,2029.109,1994.709,1975.403,1951.845,1946.093,-33.209,-50.172,33.925,False,True,True,True,False,False,True,False,False,0.0,1800.3591,0.0,0.0
2309, 2006/08/24,1966.589,2000.999,2000.999,1959.279,1955.506,1946.136,1951.661,-40.338,-54.412,28.149,False,True,True,True,False,False,True,False,False,0.0,1769.9301,0.0,0.0
2310, 2006/08/23,1960.979,1968.439,1974.579,1958.829,1942.512,1938.489,1959.656,-47.723,-57.931,20.415,False,False,True,True,False,False,True,False,False,0.0,1764.8811,0.0,0.0
2311, 2006/08/22,1932.319,1962.439,1963.249,1927.309,1941.0,1931.805,1970.621,-53.141,-60.483,14.684,False,False,True,True,False,False,True,False,False,0.0,1739.0871,0.0,0.0
