date,open,close,high,low,ma5,ma10,ma20,rolling_low,stop_loss,earnings,ma5_up_10,ma_cross_earnings
2013-04-22,2525.113,2530.67,2539.046,2518.257,2489.483,2479.896,2505.938,2023.171,2398.85735,-126.25565,,
2013-04-19,2469.951,2533.827,2542.453,2469.323,2470.712,2474.059,2510.154,2023.171,2346.45345,-123.49755,,
2013-04-18,2440.707,2464.851,2478.413,2434.73,2456.369,2469.031,2513.971,2023.171,2318.67165,-122.03535,,
2013-04-17,2457.881,2458.473,2465.202,2437.345,2458.974,2471.185,2516.983,2023.171,2334.98695,-122.89405,,
2013-04-16,2419.508,2459.592,2461.046,2416.617,2464.341,2474.656,2519.184,2023.171,2298.5326,-120.9754,,
2013-04-15,2453.967,2436.818,2461.668,2430.149,2470.309,2478.205,2523.198,2023.171,2331.26865,-122.69835,,
2013-04-12,2476.322,2462.112,2489.118,2460.182,2477.405,2484.454,2528.071,2023.171,2352.5059,-123.8161,,
2013-04-11,2502.5,2477.876,2508.593,2476.396,2481.692,2496.595,2531.34,2023.171,2377.375,-125.125,,
2013-04-10,2487.984,2485.309,2495.572,2466.19,2483.395,2506.313,2535.227,2023.171,2363.5848,-124.3992,,
2013-04-09,2477.29,2489.43,2505.294,2477.29,2484.971,2519.092,2540.58,2023.171,2353.4255,-123.8645,,
2013-04-08,2443.24,2472.299,2473.309,2429.5,2486.101,2531.979,2546.455,2023.171,2321.078,-122.162,,
2013-04-03,2493.877,2483.547,2507.143,2474.927,2491.502,2546.248,2553.814,2023.171,2369.18315,-124.69385,,
2013-04-02,2495.843,2486.391,2524.463,2475.0,2511.499,2558.911,2562.146,2023.171,2371.05085,-124.79215,,
2013-04-01,2486.428,2493.187,2507.825,2483.732,2529.23,2562.782,2568.967,2023.171,2362.1066,-124.3214,,
2013-03-29,2502.782,2495.083,2509.109,2482.488,2553.212,2563.712,2571.594,2023.171,2377.6429,-125.1391,,
2013-03-28,2535.988,2499.302,2535.988,2495.083,2577.857,2568.191,2580.281,2023.171,2409.1886,-126.7994,,
2013-03-27,2575.726,2583.53,2611.939,2566.345,2600.995,2571.688,2588.982,2023.171,2446.9397,-128.7863,,
2013-03-26,2601.964,2575.05,2607.357,2554.974,2606.323,2566.084,2589.54,2023.171,2471.8658,-130.0982,True,-130.0981999999999
2013-03-25,2628.407,2613.097,2641.609,2607.613,2596.333,2564.14,2590.302,2023.171,2496.98665,-131.42035,,
2013-03-22,2612.256,2618.308,2625.531,2603.344,2574.212,2562.068,2589.036,2023.171,2481.6432,-130.6128,,
2013-03-21,2611.58,2614.988,2626.538,2598.509,2558.525,2560.93,2587.314,2023.171,2481.001,-130.579,,
2013-03-20,2526.968,2610.174,2610.174,2526.83,2542.382,2561.379,2585.585,2023.171,2400.6196,-126.3484,,
2013-03-19,2507.396,2525.097,2532.07,2491.854,2525.844,2565.382,2583.945,2023.171,2382.0262,-125.3698,,
2013-03-18,2526.077,2502.493,2544.619,2499.828,2531.948,2575.153,2588.149,2023.171,2399.77315,-126.30385,,
2013-03-15,2533.722,2539.873,2600.091,2504.458,2549.924,2579.475,2594.738,2023.171,2407.0359,-126.6861,,
2013-03-14,2517.745,2534.273,2546.699,2514.463,2563.335,2592.371,2599.31,2023.171,2391.85775,-125.88725,,
2013-03-13,2551.726,2527.486,2556.773,2515.058,2580.376,2606.277,2605.222,2023.171,2424.1397,-127.5863,,
2013-03-12,2590.391,2555.615,2619.512,2530.251,2604.919,2612.996,2612.996,2023.171,2460.87145,-129.51955,,
2013-03-11,2600.278,2592.372,2611.652,2574.172,2618.357,2619.371,2619.371,2023.171,2470.2641,-130.0139,,
2013-03-08,2622.684,2606.927,2632.624,2601.961,2609.026,2622.746,2622.746,2023.171,2491.5498,-131.1342,,
2013-03-07,2639.783,2619.479,2658.969,2592.867,2621.408,2625.006,2625.006,2023.171,2507.79385,-131.98915,,
2013-03-06,2634.87,2650.202,2658.139,2620.431,2632.177,2625.927,2625.927,2023.171,2503.1265,-131.7435,,
2013-03-05,2547.893,2622.807,2623.171,2541.766,2621.072,2621.072,2621.072,2023.171,2420.49835,-127.39465,,
2013-03-04,2619.42,2545.715,2619.574,2528.694,2620.639,2620.639,2620.639,2023.171,2488.449,-130.971,,
2013-03-01,2671.842,2668.836,2680.854,2626.995,2645.613,2645.613,2645.613,2023.171,2538.2499,-133.5921,,
2013-02-28,2611.94,2673.327,2673.711,2593.997,2634.002,2634.002,2634.002,2023.171,2481.343,-130.597,,
2013-02-27,2576.046,2594.677,2615.249,2569.38,2594.677,2594.677,2594.677,2023.171,2447.2437,-128.8023,,
