,date,open,close,low,KDJ.K,KDJ.D,KDJ.J,kdjgt,earning,stoploss_point,stoploss,earning_with_stoploss
1320, 2010/09/13,2933.588,2962.318,2925.418,71.494,72.275,69.932,True,182.163,2493.5498,-440.0382,182.163
1321, 2010/09/10,2927.998,2932.548,2890.028,68.249,72.666,59.415,True,178.253,2488.7983,-439.1997,178.253
1322, 2010/09/09,2986.868,2926.458,2922.198,74.635,74.875,74.155,True,70.043,2538.8378,-448.0302,70.043
1323, 2010/09/08,2969.998,2980.968,2953.838,86.515,74.995,109.557,True,143.213,2524.4983,-445.4997,143.213
1324, 2010/09/07,2979.298,2983.108,2959.898,83.086,69.234,110.789,True,129.883,2532.4033,-446.8947,129.883
1325, 2010/09/06,2935.888,2975.088,2935.888,77.264,62.308,107.177,True,165.793,2495.5048,-440.3832,165.793
1326, 2010/09/03,2926.938,2920.208,2891.878,67.71,54.83,93.468,True,186.773,2487.8973,-439.0407,186.773
1327, 2010/09/02,2917.738,2921.388,2903.028,58.039,48.391,77.335,True,204.763,2480.0773,-437.6607,204.763
1328, 2010/09/01,2907.658,2884.038,2859.168,42.941,43.567,41.69,True,214.323,2471.5093,-436.1487,214.323
1329, 2010/08/31,2905.148,2903.188,2889.808,43.06,43.879,41.422,True,144.603,2469.3758,-435.7722,144.603
1330, 2010/08/30,2874.249,2915.009,2872.918,39.983,44.289,31.372,True,169.842,2443.11165,-431.13735,169.842
1331, 2010/08/27,2847.448,2858.569,2833.418,31.2,46.442,0.715,True,152.723,2420.3308,-427.1172,152.723
1332, 2010/08/26,2853.098,2850.088,2836.128,37.929,54.063,5.662,True,188.633,2425.1333,-427.9647,188.633
1333, 2010/08/25,2893.988,2843.018,2842.248,51.875,62.13,31.364,True,142.503,2459.8898,-434.0982,142.503
1334, 2010/08/24,2892.128,2911.828,2866.798,65.367,67.257,61.585,True,135.343,2458.3088,-433.8192,135.343
1335, 2010/08/23,2895.708,2896.188,2886.658,66.053,68.203,61.753,True,61.923,2461.3518,-434.3562,61.923
1336, 2010/08/20,2943.329,2898.329,2892.639,71.526,69.278,76.024,True,-34.748,2501.82965,-441.49935,-34.748
1337, 2010/08/19,2940.769,2955.399,2928.009,79.129,68.153,101.079,True,-31.698,2499.65365,-441.11535,-31.698
1338, 2010/08/18,2945.979,2937.359,2924.669,74.316,62.665,97.617,True,-71.078,2504.08215,-441.89685,-71.078
1339, 2010/08/17,2927.259,2942.289,2917.829,69.237,56.84,94.03,True,-35.098,2488.17015,-439.08885,-35.098
1340, 2010/08/16,2851.219,2922.079,2843.019,56.327,50.642,67.697,True,66.362,2423.53615,-427.68285,66.362
1341, 2010/08/13,2818.409,2855.549,2799.219,36.674,47.799,14.423,True,144.712,2395.64765,-422.76135,144.712
1342, 2010/08/12,2822.789,2816.389,2810.099,33.41,53.362,-6.494,True,170.772,2399.37065,-423.41835,170.772
1343, 2010/08/11,2823.149,2850.209,2823.149,47.484,63.338,15.774,True,127.202,2399.67665,-423.47235,127.202
1344, 2010/08/10,2920.399,2832.639,2832.079,56.876,71.265,28.096,True,41.532,2482.33915,-438.05985,41.532
1345, 2010/08/09,2894.099,2918.239,2888.039,78.852,78.46,79.636,True,57.792,2459.98415,-434.11485,57.792
1346, 2010/08/06,2848.159,2897.659,2821.029,72.187,78.264,60.032,True,160.492,2420.93515,-427.22385,160.492
1347, 2010/08/05,2874.659,2850.829,2833.669,69.264,81.303,45.185,True,129.602,2443.46015,-431.19885,129.602
1348, 2010/08/04,2858.349,2876.429,2818.249,79.502,87.323,63.86,True,128.002,2429.59665,-428.75235,128.002
1349, 2010/08/03,2925.249,2865.969,2865.759,85.854,91.234,75.095,True,30.462,2486.46165,-438.78735,30.462
1350, 2010/08/02,2868.279,2917.269,2867.449,95.054,93.923,97.314,True,135.892,2438.03715,-430.24185,135.892
1351, 2010/07/30,2871.479,2868.849,2844.679,93.994,93.358,95.266,True,130.082,2440.75715,-430.72185,130.082
1352, 2010/07/29,2866.769,2877.979,2851.999,95.852,93.04,101.477,True,87.741,2436.75365,-430.01535,87.741
1353, 2010/07/28,2796.479,2863.719,2784.159,95.528,91.634,103.315,True,166.832,2377.00715,-419.47185,166.832
1354, 2010/07/27,2803.749,2795.719,2785.369,93.749,89.687,101.874,True,174.631,2383.18665,-420.56235,174.631
1355, 2010/07/26,2798.759,2811.049,2775.779,94.082,87.656,106.934,True,191.582,2378.94515,-419.81385,191.582
1356, 2010/07/23,2787.519,2793.079,2769.439,91.312,84.443,105.05,True,238.701,2369.39115,-418.12785,238.701
1357, 2010/07/22,2738.029,2781.289,2734.069,89.949,81.009,107.829,True,284.951,2327.32465,-410.70435,284.951
1358, 2010/07/21,2744.699,2747.329,2733.719,85.365,76.539,103.018,True,376.902,2332.99415,-411.70485,376.902
1359, 2010/07/20,2685.459,2741.5,2685.459,82.566,72.125,103.446,True,435.182,2282.64015,-402.81885,435.182
1360, 2010/07/19,2592.09,2682.469,2585.01,75.103,66.905,91.497,True,547.291,2203.2765,-388.8135,547.291
1361, 2010/07/16,2597.0,2616.13,2573.79,65.956,62.807,72.255,True,519.031,2207.45,-389.55,519.031
1362, 2010/07/15,2650.33,2608.52,2607.79,68.648,61.232,83.479,True,450.13,2252.7805,-397.5495,450.13
1363, 2010/07/14,2640.93,2653.61,2640.54,72.025,57.524,101.026,True,487.16,2244.7905,-396.1395,487.16
1364, 2010/07/13,2649.66,2634.59,2618.34,65.99,50.274,97.421,True,451.94,2252.211,-397.449,451.94
1365, 2010/07/12,2647.42,2676.22,2636.65,61.115,42.416,98.512,True,497.66,2250.307,-397.113,497.66
1366, 2010/07/09,2578.55,2647.1,2557.26,44.658,33.067,67.839,True,574.67,2191.7675,-386.7825,574.67
1367, 2010/07/08,2591.51,2575.92,2564.64,31.704,27.272,40.569,True,538.25,2202.7835,-388.7265,538.25
1368, 2010/07/07,2561.11,2580.48,2548.56,27.899,25.056,33.586,True,560.29,2176.9435,-384.1665,560.29
1369, 2010/07/06,2504.87,2562.9,2502.93,21.953,23.634,18.591,True,621.25,2129.1395,-375.7305,621.25
1370, 2010/07/05,2507.35,2512.65,2476.49,17.26,24.474,2.83,True,621.68,2131.2475,-376.1025,621.68
1371, 2010/07/02,2523.03,2534.1,2462.2,18.152,28.082,-1.708,True,688.1,2144.5755,-378.4545,688.1
1372, 2010/07/01,2557.92,2526.07,2524.57,16.436,33.047,-16.785,True,634.8,2174.232,-383.688,634.8
1373, 2010/06/30,2572.91,2563.07,2546.84,24.377,41.352,-9.572,True,588.87,2186.9735,-385.9365,588.87
1374, 2010/06/29,2717.47,2592.02,2591.69,33.3,49.839,0.221,True,492.03,2309.8495,-407.6205,492.03
1375, 2010/06/28,2734.51,2716.78,2710.09,49.869,58.109,33.389,True,496.45,2324.3335,-410.1765,496.45
1376, 2010/06/25,2744.12,2736.29,2715.66,60.831,62.229,58.035,True,505.451,2332.502,-411.618,505.451
1377, 2010/06/24,2753.71,2757.5,2739.81,68.325,62.928,79.118,True,546.23,2340.6535,-413.0565,546.23
1378, 2010/06/23,2768.7,2758.5,2734.05,69.836,60.23,89.047,True,548.67,2353.395,-415.305,548.67
1379, 2010/06/22,2772.89,2783.72,2766.44,69.69,55.427,98.215,True,522.87,2356.9565,-415.9335,522.87
1380, 2010/06/21,2698.98,2780.66,2686.32,59.24,48.296,81.128,True,596.83,2294.133,-404.847,596.83
1381, 2010/06/18,2739.03,2696.17,2686.61,41.953,42.824,40.21,True,620.41,2328.1755,-410.8545,620.41
1382, 2010/06/17,2778.53,2742.73,2742.64,52.515,43.26,71.026,True,580.41,2361.7505,-416.7795,580.41
1383, 2010/06/11,2766.2,2758.87,2755.95,48.248,38.632,67.481,True,587.36,2351.27,-414.93,587.36
1384, 2010/06/10,2755.94,2750.02,2746.11,34.877,33.823,36.983,True,616.09,2342.549,-413.391,616.09
1385, 2010/06/09,2711.64,2782.13,2687.33,31.286,33.297,27.264,True,615.13,2304.894,-406.746,615.13
1386, 2010/06/08,2694.11,2699.34,2672.06,22.097,34.302,-2.314,True,639.32,2289.9935,-404.1165,639.32
1387, 2010/06/07,2692.83,2695.72,2673.34,26.991,40.405,0.162,True,660.53,2288.9055,-403.9245,660.53
1388, 2010/06/04,2721.36,2744.39,2713.09,35.408,47.112,11.999,True,603.06,2313.156,-408.204,603.06
1389, 2010/06/03,2769.1,2736.08,2735.7,41.667,52.964,19.072,True,541.97,2353.735,-415.365,541.97
1390, 2010/06/02,2729.33,2757.53,2700.07,53.201,58.613,42.377,True,543.4,2319.9305,-409.3995,543.4
1391, 2010/06/01,2755.281,2744.16,2710.591,57.466,61.319,49.761,True,468.009,2341.98885,-413.29215,468.009
1392, 2010/05/31,2835.331,2773.26,2772.791,66.581,63.246,73.251,True,420.749,2410.03135,-425.29965,420.749
1393, 2010/05/28,2885.861,2850.301,2835.071,74.34,61.578,99.863,True,372.119,2452.98185,-432.87915,372.119
1394, 2010/05/27,2808.051,2859.981,2771.591,70.326,55.197,100.583,True,482.519,2386.84335,-421.20765,482.519
1395, 2010/05/26,2814.441,2813.941,2797.631,61.015,47.633,87.778,True,480.039,2392.27485,-422.16615,480.039
1396, 2010/05/25,2851.261,2813.941,2798.021,56.939,40.942,88.932,True,400.099,2423.57185,-427.68915,400.099
1397, 2010/05/24,2787.751,2873.471,2787.751,50.824,32.944,86.585,True,477.179,2369.58835,-418.16265,477.179
1398, 2010/05/21,2656.421,2768.791,2647.601,29.276,24.003,39.821,True,566.539,2257.95785,-398.46315,566.539
1399, 2010/05/20,2739.221,2726.021,2721.071,21.842,21.367,22.791,True,467.889,2328.33785,-410.88315,467.889
1400, 2010/05/19,2748.951,2762.171,2723.301,24.46,21.13,31.12,True,466.739,2336.60835,-412.34265,466.739
1401, 2010/05/18,2711.411,2771.351,2686.971,20.701,19.465,23.172,True,485.689,2304.69935,-406.71165,485.689
1402, 2010/05/17,2828.881,2714.721,2712.441,18.186,18.847,16.863,True,419.319,2404.54885,-424.33215,419.319
1403, 2010/05/14,2865.581,2868.021,2849.24,26.927,19.178,42.426,True,338.379,2435.74385,-429.83715,338.379
1404, 2010/05/13,2818.581,2886.911,2811.661,21.77,15.303,34.703,True,444.339,2395.79385,-422.78715,444.339
1405, 2010/05/12,2781.711,2818.161,2756.421,11.723,12.07,11.03,True,465.669,2364.45435,-417.25665,465.669
1406, 2010/05/11,2916.331,2800.821,2790.701,9.337,12.243,3.524,True,363.929,2478.88135,-437.44965,-437.44965
1407, 2010/05/10,2842.371,2858.231,2798.521,12.517,13.696,10.158,True,496.489,2416.01535,-426.35565,496.489
1408, 2010/05/07,2835.881,2836.791,2817.151,10.586,14.286,3.188,True,501.579,2410.49885,-425.38215,501.579
1409, 2010/05/06,3014.911,2896.861,2895.391,13.365,16.135,7.825,True,319.599,2562.67435,-452.23665,-452.23665
1410, 2010/05/05,2981.781,3036.391,2943.361,19.825,17.52,24.433,True,288.889,2534.51385,-447.26715,-447.26715
1411, 2010/05/04,3005.49,3019.45,2994.92,13.621,16.368,8.126,True,216.23,2554.6665,-450.8235,-450.8235
1412, 2010/04/30,3060.121,3067.361,3014.071,15.376,17.742,10.645,True,183.179,2601.10285,-459.01815,-459.01815
1413, 2010/04/29,3114.94,3060.061,3059.801,11.141,18.925,-4.426,True,139.95,2647.699,-467.241,-467.241
1414, 2010/04/28,3080.32,3097.35,3062.08,16.661,22.817,4.348,True,159.24,2618.272,-462.048,-462.048
1415, 2010/04/27,3163.1,3108.41,3060.85,19.417,25.895,6.463,True,34.52,2688.635,-474.465,-474.465
1416, 2010/04/26,3195.46,3172.0,3168.37,22.372,29.133,8.85,True,-4.52,2716.141,-479.319,-479.319
1417, 2010/04/23,3198.78,3190.0,3172.58,26.281,32.514,13.815,True,-24.04,2718.963,-479.817,-479.817
1418, 2010/04/22,3222.68,3201.54,3177.73,28.953,35.631,15.597,True,-59.1,2739.278,-483.402,-483.402
1419, 2010/04/21,3178.88,3236.68,3164.76,30.914,38.969,14.803,True,79.03,2702.048,-476.832,-476.832
1420, 2010/04/20,3176.41,3173.37,3130.96,27.625,42.997,-3.119,True,35.47,2699.9485,-476.4615,-476.4615
1421, 2010/04/19,3313.5,3176.42,3175.44,33.918,50.683,0.387,True,-67.59,2816.475,-497.025,-497.025
1422, 2010/04/16,3388.29,3356.33,3348.78,50.67,59.066,33.878,True,-139.76,2880.0465,-508.2435,-508.2435
1423, 2010/04/15,3407.02,3394.57,3365.88,61.625,63.264,58.348,True,-189.35,2895.967,-511.053,-511.053
1424, 2010/04/14,3394.64,3403.71,3377.44,61.023,64.083,54.903,True,-175.5,2885.444,-509.196,-509.196
1425, 2010/04/13,3350.73,3391.72,3324.05,56.048,65.613,36.918,True,-229.77,2848.1205,-502.6095,-502.6095
1426, 2010/04/12,3388.35,3351.48,3330.3,53.927,70.396,20.989,True,-284.19,2880.0975,-508.2525,-508.2525
1427, 2010/04/09,3348.771,3379.17,3342.47,70.899,78.63,55.436,True,-307.821,2846.45535,-502.31565,-502.31565
1428, 2010/04/08,3381.311,3346.74,3336.161,76.374,82.496,64.129,True,-304.031,2874.11435,-507.19665,-507.19665
1429, 2010/04/07,3403.09,3386.95,3369.02,85.318,85.557,84.841,True,-326.58,2892.6265,-510.4635,-510.4635
1430, 2010/04/06,3422.85,3405.15,3386.89,89.415,85.676,96.892,True,-386.11,2909.4225,-513.4275,-513.4275
1431, 2010/04/02,3400.14,3407.35,3391.81,91.341,83.807,106.408,True,-373.67,2890.119,-510.021,-510.021
1432, 2010/04/01,3349.88,3391.94,3349.88,88.277,80.04,104.75,True,-371.45,2847.398,-502.482,-502.482
1433, 2010/03/31,3369.19,3345.61,3338.75,82.572,75.922,95.872,True,-430.54,2863.8115,-505.3785,-505.3785
1434, 2010/03/30,3361.35,3366.71,3350.31,82.643,72.596,102.737,True,-407.12,2857.1475,-504.2025,-504.2025
1435, 2010/03/29,3295.76,3358.54,3293.67,75.795,67.573,92.238,True,-312.3,2801.396,-494.364,-494.364
1436, 2010/03/26,3226.8,3275.0,3220.59,65.31,63.462,69.006,True,-282.09,2742.78,-484.02,-484.02
1437, 2010/03/25,3270.39,3229.13,3222.82,61.403,62.538,59.132,True,-225.54,2779.8315,-490.5585,-490.5585
1438, 2010/03/24,3282.05,3276.67,3271.03,71.378,63.106,87.924,True,-304.4,2789.7425,-492.3075,-492.3075
1439, 2010/03/23,3305.55,3275.57,3272.92,69.929,58.97,91.846,True,-331.2,2809.7175,-495.8325,-495.8325
1440, 2010/03/22,3297.82,3302.63,3288.51,68.133,53.49,97.419,True,-205.96,2803.147,-494.673,-494.673
1441, 2010/03/19,3270.98,3293.87,3251.14,58.27,46.169,82.472,True,-129.7,2780.333,-490.647,-490.647
1442, 2010/03/18,3277.881,3267.551,3256.591,46.739,40.118,59.982,True,-135.541,2786.19885,-491.68215,-491.68215
1443, 2010/03/17,3214.221,3273.921,3207.271,38.022,36.808,40.45,True,-89.301,2732.08785,-482.13315,-482.13315
1444, 2010/03/16,3183.771,3203.971,3169.101,22.869,36.2,-3.793,True,-75.581,2706.20535,-477.56565,-477.56565
1445, 2010/03/15,3231.221,3183.181,3171.801,24.443,42.866,-12.403,True,-64.601,2746.53785,-484.68315,-484.68315
1446, 2010/03/12,3277.311,3233.131,3232.121,33.397,52.077,-3.965,True,-117.671,2785.71435,-491.59665,-491.59665
1447, 2010/03/11,3282.2,3276.71,3251.7,49.651,61.418,26.119,True,-106.54,2789.87,-492.33,-492.33
1448, 2010/03/10,3304.041,3279.69,3267.76,57.048,67.301,36.542,True,-114.361,2808.43485,-495.60615,-495.60615
1449, 2010/03/09,3285.621,3305.861,3255.981,66.74,72.428,55.365,True,-157.361,2792.77785,-492.84315,-492.84315
1450, 2010/03/08,3268.401,3286.181,3258.031,68.961,75.271,56.34,True,-204.301,2778.14085,-490.26015,-490.26015
1451, 2010/03/05,3253.161,3259.761,3239.681,69.961,78.427,53.031,True,-191.331,2765.18685,-487.97415,-487.97415
1452, 2010/03/04,3338.671,3250.571,3244.981,77.263,82.659,66.47,True,-293.741,2837.87035,-500.80065,-500.80065
1453, 2010/03/03,3313.021,3335.081,3293.92,90.596,85.357,101.074,True,-213.311,2816.06785,-496.95315,-496.95315
1454, 2010/03/02,3327.101,3311.24,3299.691,87.181,82.738,96.066,True,-164.141,2828.03585,-499.06515,-499.06515
1455, 2010/03/01,3290.011,3324.421,3287.561,88.433,80.517,104.266,True,-101.401,2796.50935,-493.50165,-493.50165
1456, 2010/02/26,3286.091,3281.671,3273.691,84.329,76.558,99.871,True,-70.641,2793.17735,-492.91365,-492.91365
1457, 2010/02/25,3252.151,3292.131,3249.331,82.711,72.673,102.786,True,-2.641,2764.32835,-487.82265,-487.82265
1458, 2010/02/24,3177.081,3244.481,3165.131,74.693,67.654,88.77,True,1.579,2700.51885,-476.56215,-476.56215
1459, 2010/02/23,3225.391,3198.631,3152.931,68.655,64.135,77.696,True,0.269,2741.58235,-483.80865,-483.80865
1460, 2010/02/22,3248.951,3233.341,3232.781,76.962,61.874,107.137,True,-18.282,2761.60835,-487.34265,-487.34265
1461, 2010/02/12,3232.881,3251.281,3228.741,73.989,54.331,113.307,True,14.758,2747.94885,-484.93215,-484.93215
1462, 2010/02/11,3216.691,3220.401,3207.171,61.589,44.501,95.766,True,52.778,2734.18735,-482.50365,-482.50365
1463, 2010/02/10,3195.141,3214.131,3182.831,49.859,35.957,77.664,True,65.918,2715.86985,-479.27115,-479.27115
1464, 2010/02/09,3147.761,3169.191,3144.481,36.194,29.006,50.571,True,14.218,2675.59685,-472.16415,-472.16415
1465, 2010/02/08,3152.251,3150.991,3133.811,30.203,25.412,39.786,True,-28.883,2679.41335,-472.83765,-472.83765
1466, 2010/02/05,3147.721,3153.091,3129.921,27.734,23.016,37.17,True,24.157,2675.56285,-472.15815,-472.15815
1467, 2010/02/04,3206.431,3218.801,3190.441,29.737,20.657,47.897,True,-6.093,2725.46635,-480.96465,-480.96465
1468, 2010/02/03,3160.711,3230.721,3094.571,22.251,16.117,34.518,True,4.857,2686.60435,-474.10665,-474.10665
1469, 2010/02/02,3170.781,3146.191,3143.081,10.395,13.05,5.086,True,-12.623,2695.16385,-475.61715,-475.61715
1470, 2010/02/01,3198.231,3152.711,3116.441,10.775,14.378,3.57,True,-43.173,2718.49635,-479.73465,-479.73465
1471, 2010/01/29,3190.311,3204.161,3176.921,11.618,16.179,2.495,True,-54.293,2711.76435,-478.54665,-478.54665
1472, 2010/01/28,3195.291,3206.571,3168.461,12.467,18.459,0.483,True,-58.303,2715.99735,-479.29365,-479.29365
1473, 2010/01/27,3243.041,3198.571,3183.361,13.407,21.456,-2.69,True,-52.993,2756.58485,-486.45615,-486.45615
1474, 2010/01/26,3328.111,3242.801,3222.141,17.906,25.48,2.759,True,-133.263,2828.89435,-499.21665,-499.21665
1475, 2010/01/25,3340.011,3328.011,3326.271,23.486,29.267,11.925,True,-116.533,2839.00935,-501.00165,-501.00165
1476, 2010/01/22,3364.451,3366.201,3293.191,27.827,32.157,19.167,True,-187.413,2859.78335,-504.66765,-504.66765
1477, 2010/01/21,3397.041,3408.571,3364.721,26.67,34.322,11.365,True,-289.863,2887.48485,-509.55615,-509.55615
1478, 2010/01/20,3512.251,3394.431,3387.821,30.464,38.148,15.095,True,-340.313,2985.41335,-526.83765,-526.83765
1479, 2010/01/19,3506.811,3507.481,3497.091,44.097,41.99,48.31,True,-327.963,2980.78935,-526.02165,-526.02165
1480, 2010/01/18,3471.781,3500.681,3458.041,39.966,40.937,38.024,True,-323.823,2951.01385,-520.76715,-520.76715
1481, 2010/01/15,3472.521,3482.741,3448.661,35.631,41.422,24.047,True,-368.613,2951.64285,-520.87815,-520.87815
1482, 2010/01/14,3433.471,3469.051,3411.811,34.036,44.318,13.472,True,-263.933,2918.45035,-515.02065,-515.02065
1483, 2010/01/13,3448.291,3421.141,3415.691,35.662,49.459,8.068,True,-133.403,2931.04735,-517.24365,-517.24365
1484, 2010/01/12,3477.841,3534.921,3437.661,51.997,56.358,43.275,True,-186.013,2956.16485,-521.67615,-521.67615
1485, 2010/01/11,3593.111,3482.051,3465.321,46.361,58.539,22.007,True,-83.132,3054.14435,-538.96665,-538.96665
1486, 2010/01/08,3456.911,3480.131,3426.701,53.362,64.627,30.833,True,42.198,2938.37435,-518.53665,-518.53665
1487, 2010/01/07,3543.161,3471.461,3452.771,64.425,70.259,52.758,True,-19.212,3011.68685,-531.47415,-531.47415
1488, 2010/01/06,3558.701,3541.731,3541.171,80.391,73.176,94.821,True,-10.132,3024.89585,-533.80515,-533.80515
1489, 2010/01/05,3545.191,3564.041,3497.661,81.424,69.569,105.135,True,-24.392,3013.41235,-531.77865,-531.77865
1490, 2010/01/04,3592.471,3535.231,3535.231,77.728,63.641,105.901,True,-111.972,3053.60035,-538.87065,-538.87065
1491, 2009/12/31,3561.371,3575.681,3542.381,76.961,56.598,117.687,True,-141.032,3027.16535,-534.20565,-534.20565
1492, 2009/12/30,3503.821,3558.861,3498.381,66.12,46.417,105.526,True,-40.693,2978.24785,-525.57315,-525.57315
1493, 2009/12/29,3481.901,3500.741,3451.181,49.666,36.565,75.867,True,-8.902,2959.61585,-522.28515,-522.28515
1494, 2009/12/28,3432.821,3478.431,3432.821,38.775,30.015,56.294,True,-52.842,2917.89785,-514.92315,-514.92315
1495, 2009/12/25,3434.331,3424.781,3410.671,29.196,25.635,36.317,True,-36.643,2919.18135,-515.14965,-515.14965
1496, 2009/12/24,3346.76,3438.821,3339.301,23.966,23.855,24.19,True,57.108,2844.746,-502.014,-502.014
1497, 2009/12/23,3303.73,3336.48,3296.291,14.155,23.799,-5.133,True,162.348,2808.1705,-495.5595,-495.5595
1498, 2009/12/22,3402.23,3305.541,3296.76,15.086,28.62,-11.982,True,78.848,2891.8955,-510.3345,-510.3345
1499, 2009/12/21,3386.33,3396.62,3354.65,21.285,35.388,-6.92,True,-7.672,2878.3805,-507.9495,-507.9495
1500, 2009/12/18,3450.04,3391.74,3385.68,24.115,42.439,-12.531,True,-75.352,2932.534,-517.506,-517.506
1501, 2009/12/17,3571.05,3480.15,3475.84,35.111,51.6,2.133,True,-174.172,3035.3925,-535.6575,-535.6575
1502, 2009/12/16,3568.28,3560.72,3550.67,51.573,59.845,35.029,True,-192.612,3033.038,-535.242,-535.242
1503, 2009/12/15,3594.51,3583.34,3578.28,58.992,63.981,49.014,True,-288.352,3055.3335,-539.1765,-539.1765
1504, 2009/12/14,3572.53,3612.75,3495.64,63.736,66.475,58.258,True,-244.852,3036.6505,-535.8795,-535.8795
1505, 2009/12/11,3589.41,3575.02,3568.51,62.552,67.845,51.967,True,-365.272,3050.9985,-538.4115,-538.4115
1506, 2009/12/10,3579.83,3577.24,3544.9,69.933,70.491,68.818,True,-362.252,3042.8555,-536.9745,-536.9745
1507, 2009/12/09,3579.28,3554.48,3543.42,73.44,70.77,78.779,True,-406.552,3042.388,-536.892,-536.892
1508, 2009/12/08,3670.81,3624.02,3590.94,79.524,69.435,99.701,True,-537.912,3120.1885,-550.6215,-550.6215
1509, 2009/12/07,3644.63,3668.83,3633.45,77.269,64.391,103.026,True,-600.402,3097.9355,-546.6945,-546.6945
1510, 2009/12/04,3581.63,3643.49,3530.06,66.554,57.952,83.758,True,-646.062,3044.3855,-537.2445,-537.2445
1511, 2009/12/03,3596.95,3590.88,3551.48,58.088,53.65,66.964,True,-722.142,3057.4075,-539.5425,-539.5425
1512, 2009/12/02,3578.87,3597.33,3570.29,53.341,51.432,57.161,True,-697.962,3042.0395,-536.8305,-536.8305
1513, 2009/12/01,3507.56,3560.83,3485.52,45.246,50.477,34.784,True,-602.532,2981.426,-526.134,-526.134
1514, 2009/11/30,3415.08,3511.67,3415.08,38.619,53.092,9.672,True,-557.602,2902.818,-512.262,-512.262
1515, 2009/11/27,3440.34,3382.51,3367.29,36.108,60.329,-12.333,True,-590.512,2924.289,-516.051,-516.051
1516, 2009/11/26,3635.79,3485.77,3472.95,51.862,72.439,10.707,True,-774.422,3090.4215,-545.3685,-545.3685
1517, 2009/11/25,3541.51,3629.63,3508.06,74.946,82.728,59.383,True,-683.722,3010.2835,-531.2265,-531.2265
1518, 2009/11/24,3680.75,3548.08,3538.86,75.969,86.618,54.671,True,-767.562,3128.6375,-552.1125,-552.1125
1519, 2009/11/23,3636.53,3665.51,3628.2,93.635,91.943,97.019,True,-671.522,3091.0505,-545.4795,-545.4795
1520, 2009/11/20,3630.58,3631.01,3597.31,90.624,91.097,89.679,True,-668.262,3085.993,-544.587,-544.587
1521, 2009/11/19,3638.07,3642.44,3604.61,92.326,91.334,94.311,True,-705.522,3092.3595,-545.7105,-545.7105
1522, 2009/11/18,3633.85,3630.23,3612.79,91.237,90.837,92.036,True,-707.392,3088.7725,-545.0775,-545.0775
1523, 2009/11/17,3644.96,3628.35,3619.99,92.298,90.637,95.618,True,-663.992,3098.216,-546.744,-546.744
1524, 2009/11/16,3541.051,3625.801,3541.051,93.298,89.807,100.279,True,-557.943,3009.89335,-531.15765,-531.15765
1525, 2009/11/13,3489.541,3518.72,3445.361,89.968,88.062,93.78,True,-514.453,2966.10985,-523.43115,-523.43115
1526, 2009/11/12,3506.95,3499.99,3487.68,89.943,87.109,95.611,True,-586.742,2980.9075,-526.0425,-526.0425
1527, 2009/11/11,3500.59,3495.67,3468.86,89.737,85.692,97.826,True,-579.202,2975.5015,-525.0885,-525.0885
1528, 2009/11/10,3520.4,3503.78,3501.5,90.074,83.67,102.882,True,-636.362,2992.34,-528.06,-528.06
1529, 2009/11/09,3487.11,3495.79,3452.61,89.366,80.468,107.161,True,-583.922,2964.0435,-523.0665,-523.0665
1530, 2009/11/06,3491.07,3483.02,3474.36,85.712,76.019,105.099,True,-576.061,2967.4095,-523.6605,-523.6605
1531, 2009/11/05,3458.86,3464.32,3432.26,82.307,71.173,104.576,True,-600.291,2940.031,-518.829,-518.829
1532, 2009/11/04,3443.52,3453.89,3415.22,75.622,65.605,95.657,True,-593.432,2926.992,-516.528,-516.528
1533, 2009/11/03,3402.53,3435.43,3397.25,67.471,60.597,81.219,True,-559.512,2892.1505,-510.3795,-510.3795
1534, 2009/11/02,3205.83,3392.8,3198.31,53.624,57.16,46.554,True,-294.002,2724.9555,-480.8745,-480.8745
1535, 2009/10/30,3305.38,3280.37,3276.32,39.591,58.927,0.919,True,-409.192,2809.573,-495.807,-495.807
1536, 2009/10/29,3265.19,3247.05,3239.0,48.907,68.595,9.532,True,-366.861,2775.4115,-489.7785,-489.7785
1537, 2009/10/28,3303.77,3329.33,3258.27,69.636,78.439,52.031,True,-348.371,2808.2045,-495.5655,-495.5655
1538, 2009/10/27,3384.29,3314.72,3314.32,76.042,82.84,62.447,True,-446.931,2876.6465,-507.6435,-507.6435
1539, 2009/10/26,3421.7,3414.24,3385.44,88.598,86.239,93.315,True,-479.411,2908.445,-513.255,-513.255
1540, 2009/10/23,3354.98,3413.25,3354.98,87.363,85.06,91.97,True,-432.901,2851.733,-503.247,-503.247
1541, 2009/10/22,3364.15,3347.32,3341.42,84.955,83.908,87.049,True,-508.601,2859.5275,-504.6225,-504.6225
1542, 2009/10/21,3375.03,3369.28,3358.55,89.714,83.385,102.372,True,-558.641,2868.7755,-506.2545,-506.2545
1543, 2009/10/20,3355.36,3377.57,3343.02,91.178,80.221,113.094,True,-505.151,2852.056,-503.304,-503.304
1544, 2009/10/19,3238.85,3329.16,3231.81,87.031,74.742,111.609,True,-406.211,2753.0225,-485.8275,-485.8275
1545, 2009/10/16,3250.1,3241.71,3188.43,80.747,68.597,105.046,True,-331.861,2762.585,-487.515,-487.515
1546, 2009/10/15,3258.55,3239.64,3227.09,77.433,62.522,107.254,True,-360.891,2769.7675,-488.7825,-488.7825
